  55 141 Cs 2   -74.477     0.009   -75.042   0.150   4.866
  55 142 Cs 2   -70.515     0.007   -70.687   0.170   4.882
  55 143 Cs 2   -67.676     0.008   -67.914   0.180   4.894
  55 144 Cs 2   -63.271     0.020   -63.174   0.200   4.906
  55 145 Cs 2   -60.054     0.009   -60.423   0.200   4.914
  55 146 Cs 2   -55.310     0.003   -55.443   0.220   4.928
  55 147 Cs 2   -51.920     0.008   -52.298   0.230   4.938
  55 148 Cs 2   -46.911     0.013   -46.861   0.230   4.946
  55 149 Cs 1   -43.300     0.400   -43.621   0.250   4.957
  55 150 Cs 1   -38.170     0.400   -38.170   0.270   4.974
  55 151 Cs 1   -34.280     0.500   -34.754   0.280   4.985
  55 152 Cs 1   -29.130     0.500   -29.027   0.290   5.000
  55 153 Cs 0                       -25.224   0.320   5.023
  55 154 Cs 0                       -19.208   0.320   5.035
  55 155 Cs 0                       -15.144   0.320   5.041
  55 156 Cs 0                        -9.082   0.320   5.049
  55 157 Cs 0                        -4.552   0.320   5.056
  55 158 Cs 0                         1.801   0.320   5.064
  55 159 Cs 0                         6.677   0.310   5.071
  55 160 Cs 0                        13.486   0.310   5.071
  55 161 Cs 0                        18.419   0.300   5.072
  55 162 Cs 0                        25.445   0.290   5.082
  55 163 Cs 0                        30.608   0.280   5.091
  55 164 Cs 0                        37.986   0.270   5.092
  55 165 Cs 0                        42.981   0.270   5.099
  55 166 Cs 0                        50.488   0.240   5.090
  55 167 Cs 0                        56.115   0.230   5.088
  55 168 Cs 0                        63.784   0.210   5.093
  55 169 Cs 0                        69.132   0.200   5.099
  55 170 Cs 0                        77.065   0.190   5.101
  55 171 Cs 0                        82.966   0.170   5.104
  55 172 Cs 0                        90.673   0.140   5.110
  55 173 Cs 0                        96.362   0.120   5.113
  55 174 Cs 0                       104.212   0.110   5.118
  55 175 Cs 0                       109.867   0.090   5.124
  55 176 Cs 0                       118.064   0.080   5.133
  55 177 Cs 0                       124.043   0.010   5.139
  55 178 Cs 0                       132.330  -0.030   5.146
  55 179 Cs 0                       138.558   0.010   5.151
  55 180 Cs 0                       146.150  -0.020   9.999
  55 181 Cs 0                       151.639   0.000   9.999
  55 182 Cs 0                       163.510  -0.020   9.999
  55 183 Cs 0                       172.480   0.000   9.999
  55 184 Cs 0                       182.840   0.020   9.999
  55 185 Cs 0                       191.830   0.010   9.999
  56 112 Ba 0                       -34.317   0.240   4.697
  56 113 Ba 1   -39.710     0.300   -38.595   0.240   4.705
  56 114 Ba 2   -45.905     0.103   -44.702   0.260   4.721
  56 115 Ba 1   -48.920     0.200   -48.325   0.360   4.754
  56 116 Ba 1   -54.380     0.200   -53.650   0.390   4.787
  56 117 Ba 2   -57.458     0.250   -57.060   0.390   4.776
  56 118 Ba 1   -62.200     0.200   -61.825   0.380   4.795
  56 119 Ba 2   -64.590     0.200   -64.510   0.380   4.799
  56 120 Ba 2   -68.889     0.300   -68.735   0.360   4.793
  56 121 Ba 2   -70.745     0.142   -70.618   0.340   4.794
  56 122 Ba 2   -74.609     0.028   -74.420   0.340   4.802
  56 123 Ba 2   -75.655     0.012   -75.986   0.340   4.810
  56 124 Ba 2   -79.090     0.012   -79.129   0.320   4.806
  56 125 Ba 2   -79.669     0.011   -80.443   0.330   4.822
  56 126 Ba 2   -82.670     0.012   -82.751   0.280   4.806
  56 127 Ba 2   -82.818     0.011   -83.192   0.260   4.803
  56 128 Ba 2   -85.369     0.002   -85.782   0.230   4.801
  56 129 Ba 2   -85.061     0.011   -85.802   0.210   4.809
  56 130 Ba 2   -87.257     0.000   -87.824   0.190   4.816
  56 131 Ba 2   -86.679     0.000   -87.110   0.170   4.819
  56 132 Ba 2   -88.435     0.001   -88.840   0.150   4.818
  56 133 Ba 2   -87.554     0.001   -88.100   0.140   4.823
  56 134 Ba 2   -88.950     0.000   -89.658   0.100   4.825
  56 135 Ba 2   -87.851     0.000   -88.696   0.060   4.830
  56 136 Ba 2   -88.887     0.000   -90.013   0.000   4.835
  56 137 Ba 2   -87.721     0.000   -88.417   0.050   4.843
  56 138 Ba 2   -88.262     0.000   -88.876   0.000   9.999
  56 139 Ba 2   -84.914     0.000   -85.909  -0.030   4.848
  56 140 Ba 2   -83.268     0.008   -84.301   0.080   4.857
  56 141 Ba 2   -79.732     0.005   -80.325   0.120   4.866
  56 142 Ba 2   -77.842     0.006   -78.135   0.150   4.881
  56 143 Ba 2   -73.937     0.007   -74.086   0.170   4.899
  56 144 Ba 2   -71.767     0.007   -71.487   0.190   4.916
  56 145 Ba 2   -67.516     0.008   -67.254   0.200   4.923
  56 146 Ba 2   -64.866     0.002   -64.889   0.210   4.930
  56 147 Ba 2   -60.264     0.020   -60.232   0.240   4.950
  56 148 Ba 2   -57.545     0.001   -57.440   0.250   4.966
  56 149 Ba 2   -52.831     0.003   -52.690   0.300   4.996
  56 150 Ba 2   -49.890     0.006   -49.663   0.290   4.997
  56 151 Ba 1   -44.940     0.400   -44.651   0.290   5.006
  56 152 Ba 1   -41.610     0.400   -41.627   0.300   5.016
  56 153 Ba 1   -36.470     0.400   -36.312   0.310   5.030
  56 154 Ba 1   -32.920     0.500   -32.887   0.310   5.042
  56 155 Ba 0                       -27.269   0.330   5.054
  56 156 Ba 0                       -23.408   0.320   5.057
  56 157 Ba 0                       -17.556   0.320   5.064
  56 158 Ba 0                       -13.227   0.320   5.071
  56 159 Ba 0                        -7.125   0.320   5.081
  56 160 Ba 0                        -2.563   0.310   5.091
  56 161 Ba 0                         3.935   0.300   5.088
  56 162 Ba 0                         8.566   0.290   5.087
  56 163 Ba 0                        15.326   0.280   5.096
  56 164 Ba 0                        20.169   0.270   5.102
  56 165 Ba 0                        27.193   0.260   5.107
  56 166 Ba 0                        32.238   0.250   5.109
  56 167 Ba 0                        39.378   0.240   5.108
  56 168 Ba 0                        44.869   0.230   5.105
  56 169 Ba 0                        52.065   0.230   5.118
  56 170 Ba 0                        57.416   0.210   5.115
  56 171 Ba 0                        65.128   0.190   5.117
  56 172 Ba 0                        70.537   0.170   5.121
  56 173 Ba 0                        78.172   0.150   5.125
  56 174 Ba 0                        83.743   0.130   5.127
  56 175 Ba 0                        91.406   0.110   5.132
  56 176 Ba 0                        96.685  -0.090   5.136
  56 177 Ba 0                       104.700  -0.050   5.144
  56 178 Ba 0                       110.322   0.010   5.153
  56 179 Ba 0                       118.308  -0.040   5.161
  56 180 Ba 0                       124.357   0.000   5.165
  56 181 Ba 0                       131.927   0.000   9.999
  56 182 Ba 0                       137.203   0.000   9.999
  56 183 Ba 0                       147.180  -0.020   9.999
  56 184 Ba 0                       155.819   0.000   9.999
  56 185 Ba 0                       167.980   0.020   9.999
  56 186 Ba 0                       176.790   0.000   9.999
  57 114 La 0                       -21.760   0.290   9.999
  57 115 La 0                       -35.348   0.300   4.749
  57 116 La 1   -40.050     0.321   -39.832   0.380   4.787
  57 117 La 1   -46.271     0.200   -45.703   0.410   4.804
  57 118 La 1   -49.620     0.300   -49.564   0.400   4.813
  57 119 La 1   -55.020     0.300   -54.798   0.400   4.827
  57 120 La 1   -57.570     0.300   -57.692   0.400   4.828
  57 121 La 1   -62.190     0.300   -62.400   0.390   4.830
  57 122 La 1   -64.543     0.298   -64.489   0.370   4.834
  57 123 La 1   -68.651     0.196   -68.700   0.370   4.846
  57 124 La 2   -70.259     0.057   -70.609   0.360   4.848
  57 125 La 2   -73.759     0.026   -73.971   0.360   4.849
  57 126 La 2   -74.973     0.091   -75.605   0.340   4.844
  57 127 La 2   -77.896     0.026   -78.142   0.310   4.832
  57 128 La 2   -78.625     0.054   -78.850   0.280   4.828
  57 129 La 2   -81.324     0.021   -81.282   0.230   4.820
  57 130 La 2   -81.627     0.026   -81.556   0.210   4.828
  57 131 La 2   -83.769     0.028   -84.382   0.200   4.835
  57 132 La 2   -83.724     0.036   -84.961   0.180   4.838
  57 133 La 2   -85.494     0.028   -86.054   0.160   4.842
  57 134 La 2   -85.219     0.020   -85.533   0.150   4.846
  57 135 La 2   -86.643     0.009   -87.183   0.120   4.846
  57 136 La 2   -86.037     0.053   -86.688   0.070   4.849
  57 137 La 2   -87.141     0.002   -88.224   0.040   4.852
  57 138 La 2   -86.513     0.000   -86.983   0.050   4.861
  57 139 La 2   -87.222     0.001   -87.356   0.000   4.867
  57 140 La 2   -84.312     0.001   -84.888   0.050   4.869
  57 141 La 2   -82.930     0.004   -83.757   0.080   4.877
  57 142 La 2   -80.024     0.006   -80.101   0.120   4.888
  57 143 La 2   -78.171     0.007   -78.317   0.150   4.902
  57 144 La 2   -74.850     0.013   -74.645   0.170   4.918
  57 145 La 2   -72.835     0.012   -72.453   0.190   4.933
  57 146 La 2   -69.221     0.002   -68.547   0.200   4.941
  57 147 La 2   -66.678     0.011   -66.728   0.240   4.959
  57 148 La 2   -62.709     0.019   -63.505   0.260   4.979
  57 149 La 2   -60.220     0.200   -60.412   0.300   5.014
  57 150 La 2   -56.311     0.003   -56.087   0.310   5.027
  57 151 La 2   -53.310     0.435   -53.194   0.310   5.032
  57 152 La 1   -49.290     0.300   -48.597   0.310   5.031
  57 153 La 1   -46.060     0.300   -45.880   0.300   5.035
  57 154 La 1   -41.530     0.300   -40.915   0.310   5.043
  57 155 La 1   -37.930     0.400   -37.842   0.310   5.052
  57 156 La 1   -33.050     0.400   -32.453   0.320   5.065
  57 157 La 1   -29.070     0.300   -28.866   0.320   5.071
  57 158 La 0                       -23.341   0.320   5.078
  57 159 La 0                       -19.370   0.320   5.087
  57 160 La 0                       -13.616   0.330   5.103
  57 161 La 0                        -9.208   0.320   5.107
  57 162 La 0                        -2.896   0.310   5.109
  57 163 La 0                         1.494   0.300   5.111
  57 164 La 0                         8.086   0.290   5.117
  57 165 La 0                        12.549   0.260   5.115
  57 166 La 0                        19.263   0.260   5.119
  57 167 La 0                        24.031   0.250   5.121
  57 168 La 0                        30.956   0.240   5.122
  57 169 La 0                        36.207   0.230   5.123
  57 170 La 0                        43.090   0.230   5.134
  57 171 La 0                        48.295   0.210   5.133
  57 172 La 0                        55.662   0.200   5.139
  57 173 La 0                        61.028   0.180   5.141
  57 174 La 0                        68.494   0.160   5.143
  57 175 La 0                        73.767   0.140   5.145
  57 176 La 0                        81.228   0.130   5.153
  57 177 La 0                        86.632   0.100   5.155
  57 178 La 0                        94.387  -0.090   5.165
  57 179 La 0                        99.858   0.040   5.170
  57 180 La 0                       107.582  -0.040   5.176
  57 181 La 0                       113.494   0.020   5.181
  57 182 La 0                       120.814  -0.030   9.999
  57 183 La 0                       126.042   0.010   9.999
  57 184 La 0                       135.790   0.020   9.999
  57 185 La 0                       144.298   0.010   9.999
  57 186 La 0                       156.200   0.030   9.999
  57 187 La 0                       164.840   0.040   9.999
  58 115 Ce 0                       -13.580   0.310   9.999
  58 116 Ce 0                       -27.962   0.360   4.788
  58 117 Ce 0                       -33.154   0.380   4.807
  58 118 Ce 0                       -39.238   0.410   4.832
  58 119 Ce 1   -43.820     0.500   -43.715   0.430   4.853
  58 120 Ce 1   -49.730     0.500   -49.211   0.410   4.852
  58 121 Ce 1   -52.690     0.401   -52.447   0.400   4.850
  58 122 Ce 1   -57.874     0.401   -57.531   0.400   4.854
  58 123 Ce 1   -60.286     0.298   -60.145   0.390   4.866
  58 124 Ce 1   -64.916     0.298   -64.541   0.370   4.872
  58 125 Ce 1   -66.658     0.196   -66.794   0.360   4.871
  58 126 Ce 2   -70.821     0.028   -70.531   0.350   4.868
  58 127 Ce 2   -71.979     0.029   -72.535   0.340   4.867
  58 128 Ce 2   -75.534     0.028   -75.357   0.310   4.852
  58 129 Ce 2   -76.288     0.028   -76.540   0.290   4.853
  58 130 Ce 2   -79.423     0.028   -79.401   0.250   4.848
  58 131 Ce 2   -79.708     0.033   -79.857   0.220   4.848
  58 132 Ce 2   -82.469     0.020   -82.868   0.200   4.851
  58 133 Ce 2   -82.418     0.016   -83.538   0.190   4.856
  58 134 Ce 2   -84.833     0.020   -85.242   0.160   4.861
  58 135 Ce 2   -84.616     0.010   -85.036   0.150   4.864
  58 136 Ce 2   -86.509     0.000   -86.949   0.120   4.866
  58 137 Ce 2   -85.919     0.000   -86.754   0.100   4.869
  58 138 Ce 2   -87.566     0.000   -88.999   0.010   4.866
  58 139 Ce 2   -86.958     0.002   -87.810   0.050   4.877
  58 140 Ce 2   -88.074     0.001   -88.610   0.000   4.884
  58 141 Ce 2   -85.431     0.001   -86.346  -0.040   4.885
  58 142 Ce 2   -84.533     0.002   -85.493   0.080   4.893
  58 143 Ce 2   -81.606     0.002   -82.081   0.120   4.904
  58 144 Ce 2   -80.432     0.003   -80.598   0.150   4.919
  58 145 Ce 2   -77.067     0.034   -77.237   0.180   4.936
  58 146 Ce 2   -75.626     0.015   -75.323   0.200   4.950
  58 147 Ce 2   -72.014     0.009   -71.816   0.210   4.959
  58 148 Ce 2   -70.398     0.011   -70.491   0.250   4.981
  58 149 Ce 2   -66.670     0.010   -67.049   0.300   5.019
  58 150 Ce 2   -64.847     0.012   -65.161   0.310   5.039
  58 151 Ce 2   -61.225     0.018   -62.028   0.320   5.051
  58 152 Ce 1   -58.980     0.200   -58.497   0.320   5.056
  58 153 Ce 1   -54.910     0.200   -54.256   0.330   5.064
  58 154 Ce 1   -52.220     0.200   -51.697   0.330   5.066
  58 155 Ce 1   -47.780     0.300   -47.053   0.330   5.070
  58 156 Ce 1   -44.820     0.300   -44.234   0.330   5.075
  58 157 Ce 1   -39.930     0.400   -39.259   0.340   5.088
  58 158 Ce 1   -36.540     0.400   -35.842   0.340   5.097
  58 159 Ce 1   -31.340     0.500   -30.618   0.330   5.101
  58 160 Ce 0                       -27.020   0.330   5.111
  58 161 Ce 0                       -21.576   0.340   5.124
  58 162 Ce 0                       -17.409   0.330   5.128
  58 163 Ce 0                       -11.430   0.310   5.129
  58 164 Ce 0                        -7.331   0.300   5.133
  58 165 Ce 0                        -1.080   0.290   5.133
  58 166 Ce 0                         3.241   0.280   5.134
  58 167 Ce 0                         9.732   0.270   5.137
  58 168 Ce 0                        14.323   0.260   5.138
  58 169 Ce 0                        21.032   0.240   5.139
  58 170 Ce 0                        26.134   0.240   5.143
  58 171 Ce 0                        32.664   0.230   5.152
  58 172 Ce 0                        37.742   0.210   5.152
  58 173 Ce 0                        44.729   0.200   5.158
  58 174 Ce 0                        49.921   0.180   5.158
  58 175 Ce 0                        57.160   0.160   5.160
  58 176 Ce 0                        62.352   0.140   5.161
  58 177 Ce 0                        69.537   0.130   5.167
  58 178 Ce 0                        74.513  -0.100   5.169
  58 179 Ce 0                        82.035  -0.090   5.178
  58 180 Ce 0                        87.294   0.020   5.182
  58 181 Ce 0                        94.754  -0.040   5.188
  58 182 Ce 0                       100.354   0.000   5.193
  58 183 Ce 0                       107.638   0.000   9.999
  58 184 Ce 0                       112.538   0.000   9.999
  58 185 Ce 0                       122.152  -0.020   9.999
  58 186 Ce 0                       130.451   0.000   5.214
  58 187 Ce 0                       142.310  -0.010   9.999
  58 188 Ce 0                       150.770   0.000   9.999
  59 117 Pr 0                       -11.270   0.370   9.999
  59 118 Pr 0                       -17.150   0.380   9.999
  59 119 Pr 0                       -30.444   0.400   4.841
  59 120 Pr 0                       -35.491   0.450   4.884
  59 121 Pr 1   -41.551     0.500   -41.303   0.450   4.891
  59 122 Pr 1   -44.780     0.500   -45.072   0.430   4.891
  59 123 Pr 1   -50.230     0.400   -50.175   0.440   4.900
  59 124 Pr 1   -53.151     0.401   -53.253   0.430   4.907
  59 125 Pr 1   -58.070     0.300   -57.852   0.380   4.886
  59 126 Pr 1   -60.324     0.196   -60.328   0.370   4.892
  59 127 Pr 1   -64.543     0.196   -64.349   0.360   4.899
  59 128 Pr 2   -66.331     0.030   -66.571   0.350   4.892
  59 129 Pr 2   -69.774     0.030   -69.649   0.340   4.888
  59 130 Pr 2   -71.175     0.064   -71.421   0.440   4.954
  59 131 Pr 2   -74.301     0.047   -74.364   0.430   4.960
  59 132 Pr 2   -75.227     0.029   -74.925   0.230   4.869
  59 133 Pr 2   -77.938     0.012   -78.339   0.210   4.873
  59 134 Pr 2   -78.528     0.020   -78.846   0.200   4.875
  59 135 Pr 2   -80.936     0.012   -82.098   0.170   4.875
  59 136 Pr 2   -81.340     0.011   -81.431   0.160   4.885
  59 137 Pr 2   -83.202     0.008   -83.501   0.130   4.887
  59 138 Pr 2   -83.129     0.010   -83.419   0.110   4.889
  59 139 Pr 2   -84.829     0.004   -86.011   0.030   4.887
  59 140 Pr 2   -84.686     0.006   -85.126   0.050   4.896
  59 141 Pr 2   -86.015     0.001   -86.199   0.000   4.902
  59 142 Pr 2   -83.786     0.001   -84.264  -0.040   4.905
  59 143 Pr 2   -83.068     0.002   -83.793   0.080   4.912
  59 144 Pr 2   -80.751     0.003   -80.746   0.120   4.922
  59 145 Pr 2   -79.626     0.007   -79.660   0.150   4.937
  59 146 Pr 2   -76.673     0.034   -76.654   0.180   4.954
  59 147 Pr 2   -75.444     0.016   -75.150   0.210   4.974
  59 148 Pr 2   -72.535     0.015   -72.738   0.220   4.983
  59 149 Pr 2   -71.039     0.010   -71.281   0.310   5.028
  59 150 Pr 2   -68.301     0.009   -68.553   0.310   5.037
  59 151 Pr 2   -66.780     0.012   -67.166   0.330   5.051
  59 152 Pr 2   -63.758     0.019   -63.799   0.330   5.066
  59 153 Pr 2   -61.568     0.012   -62.214   0.330   5.080
  59 154 Pr 2   -57.860     0.100   -57.398   0.340   5.085
  59 155 Pr 2   -55.415     0.017   -55.108   0.340   5.089
  59 156 Pr 2   -51.449     0.001   -50.753   0.340   5.092
  59 157 Pr 2   -48.435     0.003   -48.218   0.340   5.095
  59 158 Pr 1   -44.150     0.300   -43.577   0.350   5.106
  59 159 Pr 1   -40.770     0.400   -40.389   0.350   5.116
  59 160 Pr 1   -36.200     0.400   -35.589   0.350   5.125
  59 161 Pr 1   -32.490     0.500   -32.043   0.350   5.131
  59 162 Pr 0                       -26.906   0.350   5.142
  59 163 Pr 0                       -22.939   0.340   5.151
  59 164 Pr 0                       -16.982   0.360   5.166
  59 165 Pr 0                       -13.101   0.360   5.173
  59 166 Pr 0                        -7.213   0.290   5.151
  59 167 Pr 0                        -3.105   0.280   5.155
  59 168 Pr 0                         3.186   0.280   5.159
  59 169 Pr 0                         7.541   0.260   5.156
  59 170 Pr 0                        14.003   0.240   5.156
  59 171 Pr 0                        18.818   0.240   5.161
  59 172 Pr 0                        25.005   0.230   5.167
  59 173 Pr 0                        29.880   0.210   5.165
  59 174 Pr 0                        36.560   0.210   5.172
  59 175 Pr 0                        41.659   0.180   5.177
  59 176 Pr 0                        48.704   0.170   5.176
  59 177 Pr 0                        53.743   0.150   5.177
  59 178 Pr 0                        60.771   0.130   5.182
  59 179 Pr 0                        65.676  -0.100   5.183
  59 180 Pr 0                        72.766  -0.090   5.191
  59 181 Pr 0                        77.723  -0.060   5.196
  59 182 Pr 0                        85.154  -0.040   5.202
  59 183 Pr 0                        90.764  -0.010   5.208
  59 184 Pr 0                        97.723  -0.030   9.999
  59 185 Pr 0                       102.531   0.000   9.999
  59 186 Pr 0                       111.873  -0.020   9.999
  59 187 Pr 0                       120.043   0.010   5.230
  59 188 Pr 0                       131.650   0.030   9.999
  59 189 Pr 0                       139.930   0.030   9.999
  60 119 Nd 0                        -9.090   0.400   9.999
  60 120 Nd 0                       -22.815   0.420   4.876
  60 121 Nd 0                       -28.223   0.430   4.888
  60 122 Nd 0                       -34.417   0.420   4.891
  60 123 Nd 0                       -38.461   0.420   4.897
  60 124 Nd 1   -44.830     0.500   -44.237   0.410   4.900
  60 125 Nd 1   -48.070     0.400   -47.574   0.410   4.906
  60 126 Nd 1   -53.380     0.300   -52.641   0.400   4.913
  60 127 Nd 1   -55.910     0.300   -55.541   0.380   4.916
  60 128 Nd 1   -60.530     0.200   -59.948   0.370   4.927
  60 129 Nd 1   -62.375     0.202   -62.563   0.350   4.915
  60 130 Nd 2   -66.596     0.028   -65.886   0.380   4.924
  60 131 Nd 2   -67.768     0.028   -67.857   0.440   4.971
  60 132 Nd 2   -71.426     0.024   -71.143   0.420   4.974
  60 133 Nd 2   -72.332     0.047   -72.247   0.400   4.967
  60 134 Nd 2   -75.646     0.012   -75.658   0.220   4.895
  60 135 Nd 2   -76.214     0.019   -76.529   0.200   4.893
  60 136 Nd 2   -79.199     0.012   -79.720   0.170   4.888
  60 137 Nd 2   -79.584     0.012   -79.882   0.150   4.900
  60 138 Nd 2   -82.017     0.012   -82.319   0.120   4.903
  60 139 Nd 2   -82.017     0.028   -82.690   0.100   4.905
  60 140 Nd 2   -84.257     0.003   -85.655   0.000   4.900
  60 141 Nd 2   -84.192     0.003   -84.932   0.050   4.913
  60 142 Nd 2   -85.950     0.001   -86.387   0.000   4.918
  60 143 Nd 2   -84.002     0.001   -84.772  -0.040   4.921
  60 144 Nd 2   -83.748     0.001   -84.620   0.070   4.928
  60 145 Nd 2   -81.432     0.001   -81.761   0.110   4.939
  60 146 Nd 2   -80.926     0.001   -80.989   0.150   4.954
  60 147 Nd 2   -78.147     0.001   -78.283   0.180   4.974
  60 148 Nd 2   -77.408     0.002   -77.074   0.200   4.992
  60 149 Nd 2   -74.376     0.002   -74.132   0.220   5.000
  60 150 Nd 2   -73.680     0.001   -73.621   0.300   5.042
  60 151 Nd 2   -70.943     0.001   -71.085   0.310   5.048
  60 152 Nd 2   -70.150     0.024   -70.060   0.340   5.079
  60 153 Nd 2   -67.330     0.003   -67.008   0.340   5.080
  60 154 Nd 2   -65.580     0.001   -65.089   0.340   5.102
  60 155 Nd 2   -62.284     0.009   -61.338   0.350   5.107
  60 156 Nd 2   -60.202     0.001   -59.362   0.350   5.111
  60 157 Nd 2   -56.494     0.002   -55.284   0.350   5.114
  60 158 Nd 2   -53.835     0.001   -53.187   0.350   5.115
  60 159 Nd 2   -49.724     0.030   -48.949   0.350   5.125
  60 160 Nd 2   -46.725     0.047   -46.129   0.350   5.134
  60 161 Nd 1   -42.230     0.400   -41.726   0.360   5.144
  60 162 Nd 1   -39.010     0.400   -38.477   0.350   5.149
  60 163 Nd 1   -34.080     0.500   -33.759   0.350   5.159
  60 164 Nd 0                       -30.119   0.340   5.167
  60 165 Nd 0                       -24.489   0.370   5.186
  60 166 Nd 0                       -20.828   0.380   5.203
  60 167 Nd 0                       -15.124   0.340   5.190
  60 168 Nd 0                       -11.308   0.290   5.176
  60 169 Nd 0                        -5.344   0.280   5.179
  60 170 Nd 0                        -1.177   0.270   5.180
  60 171 Nd 0                         5.158   0.250   5.178
  60 172 Nd 0                         9.784   0.240   5.182
  60 173 Nd 0                        15.708   0.240   5.184
  60 174 Nd 0                        20.431   0.220   5.179
  60 175 Nd 0                        26.867   0.210   5.188
  60 176 Nd 0                        31.803   0.190   5.195
  60 177 Nd 0                        38.664   0.170   5.191
  60 178 Nd 0                        43.433   0.150   5.190
  60 179 Nd 0                        50.063  -0.130   5.193
  60 180 Nd 0                        54.677  -0.110   5.196
  60 181 Nd 0                        61.430  -0.090   5.201
  60 182 Nd 0                        66.071  -0.070   5.204
  60 183 Nd 0                        73.377  -0.040   5.212
  60 184 Nd 0                        78.817   0.000   5.221
  60 185 Nd 0                        85.690  -0.020   9.999
  60 186 Nd 0                        90.164   0.000   9.999
  60 187 Nd 0                        99.388  -0.020   9.999
  60 188 Nd 0                       107.289   0.000   5.243
  60 189 Nd 0                       118.830  -0.010   9.999
  60 190 Nd 0                       126.900   0.000   9.999
  60 191 Nd 0                       136.480   0.070   9.999
  60 192 Nd 0                       144.490   0.080   9.999
  60 193 Nd 0                       153.920   0.120   9.999
  60 194 Nd 0                       161.790   0.130   9.999
  60 195 Nd 0                       171.220   0.150   9.999
  60 196 Nd 0                       178.960   0.170   9.999
  60 197 Nd 0                       188.360   0.200   9.999
  60 198 Nd 0                       195.840   0.230   9.999
  60 199 Nd 0                       204.720   0.260   9.999
  60 200 Nd 0                       212.150   0.270   9.999
  60 201 Nd 0                       221.080   0.280   9.999
  60 202 Nd 0                       228.620   0.290   9.999
  60 203 Nd 0                       237.940   0.290   9.999
  60 204 Nd 0                       245.610   0.300   9.999
  60 205 Nd 0                       255.030   0.310   9.999
  60 206 Nd 0                       263.100   0.310   9.999
  61 122 Pm 0                       -11.840   0.440   9.999
  61 123 Pm 0                       -18.000   0.430   9.999
  61 124 Pm 0                       -22.440   0.430   9.999
  61 125 Pm 0                       -35.826   0.430   4.932
  61 126 Pm 1   -39.750     0.500   -39.582   0.420   4.937
  61 127 Pm 1   -45.310     0.400   -44.856   0.420   4.949
  61 128 Pm 1   -48.220     0.300   -47.950   0.390   4.948
  61 129 Pm 1   -53.180     0.300   -52.690   0.370   4.946
  61 130 Pm 1   -55.470     0.200   -55.651   0.350   4.938
  61 131 Pm 1   -59.770     0.200   -59.236   0.370   4.941
  61 132 Pm 1   -61.628     0.149   -61.597   0.440   4.979
  61 133 Pm 2   -65.408     0.050   -65.335   0.430   9.999
  61 134 Pm 2   -66.764     0.042   -66.505   0.410   4.975
  61 135 Pm 2   -70.062     0.083   -70.033   0.230   4.918
  61 136 Pm 2   -71.170     0.069   -71.166   0.210   4.916
  61 137 Pm 2   -74.073     0.013   -74.306   0.180   4.912
  61 138 Pm 2   -74.914     0.012   -75.194   0.160   4.916
  61 139 Pm 2   -77.501     0.014   -78.012   0.120   4.916
  61 140 Pm 2   -78.212     0.024   -78.675   0.050   4.912
  61 141 Pm 2   -80.523     0.014   -81.571   0.010   4.917
  61 142 Pm 2   -81.142     0.024   -81.328   0.040   4.927
  61 143 Pm 2   -82.961     0.003   -82.730   0.000   4.940
  61 144 Pm 2   -81.416     0.003   -81.404  -0.040   4.945
  61 145 Pm 2   -81.268     0.003   -81.570   0.060   4.952
  61 146 Pm 2   -79.454     0.004   -79.186   0.120   4.962
  61 147 Pm 2   -79.042     0.001   -79.016   0.150   4.974
  61 148 Pm 2   -76.866     0.006   -76.426   0.190   4.996
  61 149 Pm 2   -76.064     0.002   -75.859   0.210   5.014
  61 150 Pm 2   -73.597     0.020   -74.167   0.250   5.033
  61 151 Pm 2   -73.386     0.005   -73.401   0.320   5.073
  61 152 Pm 2   -71.254     0.026   -71.219   0.310   5.071
  61 153 Pm 2   -70.648     0.009   -70.619   0.340   5.080
  61 154 Pm 2   -68.267     0.025   -67.911   0.340   5.100
  61 155 Pm 2   -66.940     0.005   -66.440   0.360   5.132
  61 156 Pm 2   -64.167     0.001   -62.895   0.360   5.133
  61 157 Pm 2   -62.297     0.007   -61.240   0.370   5.139
  61 158 Pm 2   -59.106     0.001   -57.652   0.370   5.141
  61 159 Pm 2   -56.554     0.010   -55.715   0.370   5.143
  61 160 Pm 2   -52.895     0.002   -51.791   0.360   5.151
  61 161 Pm 2   -50.087     0.009   -49.197   0.370   5.161
  61 162 Pm 1   -46.040     0.300   -45.200   0.360   5.168
  61 163 Pm 1   -42.960     0.400   -42.155   0.370   5.178
  61 164 Pm 1   -38.360     0.400   -37.721   0.360   5.183
  61 165 Pm 1   -34.670     0.500   -34.318   0.390   5.214
  61 166 Pm 0                       -28.914   0.380   5.210
  61 167 Pm 0                       -25.307   0.400   5.231
  61 168 Pm 0                       -19.997   0.300   5.187
  61 169 Pm 0                       -16.481   0.290   5.190
  61 170 Pm 0                       -10.815   0.280   5.194
  61 171 Pm 0                        -6.908   0.270   5.196
  61 172 Pm 0                        -0.854   0.270   5.200
  61 173 Pm 0                         3.657   0.250   5.199
  61 174 Pm 0                         9.386   0.240   5.201
  61 175 Pm 0                        13.959   0.230   5.200
  61 176 Pm 0                        20.135   0.210   5.207
  61 177 Pm 0                        24.918   0.200   5.213
  61 178 Pm 0                        31.594   0.180   5.211
  61 179 Pm 0                        35.995  -0.150   5.207
  61 180 Pm 0                        42.574  -0.130   5.209
