#
#  Z   A s fl     Mexp      Err 
#                 [MeV]    [MeV] 
#----------------------------------
   0   1 n  2     8.071     0.000
  50 127 Sn 2   -83.470     0.009
  50 128 Sn 2   -83.361     0.018
  50 129 Sn 2   -80.591     0.017
  50 130 Sn 2   -80.132     0.002
  50 131 Sn 2   -77.265     0.004
  50 132 Sn 2   -76.547     0.002
  50 133 Sn 2   -70.874     0.002
  50 134 Sn 2   -66.434     0.003
  50 135 Sn 2   -60.632     0.003
  50 136 Sn 1   -56.170     0.200
  50 137 Sn 1   -50.150     0.300
  50 138 Sn 1   -45.510     0.400
  50 139 Sn 1   -39.310     0.400
  50 140 Sn 1   -34.490     0.300
  51 102 Sb 1   -51.100     0.400
  51 103 Sb 1   -56.670     0.300
  51 104 Sb 1   -59.295     0.101
  51 105 Sb 2   -64.015     0.022
  51 106 Sb 2   -66.473     0.007
  51 107 Sb 2   -70.653     0.004
  51 108 Sb 2   -72.445     0.005
  51 109 Sb 2   -76.251     0.005
  51 110 Sb 2   -77.450     0.006
  51 111 Sb 2   -80.837     0.009
  51 112 Sb 2   -81.599     0.018
  51 113 Sb 2   -84.417     0.017
  51 114 Sb 2   -84.497     0.020
  51 115 Sb 2   -87.003     0.016
  51 116 Sb 2   -86.822     0.005
  51 117 Sb 2   -88.640     0.008
  51 118 Sb 2   -87.996     0.003
  51 119 Sb 2   -89.476     0.007
  51 120 Sb 2   -88.417     0.007
  51 121 Sb 2   -89.599     0.003
  51 122 Sb 2   -88.334     0.003
  51 123 Sb 2   -89.223     0.001
  51 124 Sb 2   -87.619     0.001
  51 125 Sb 2   -88.255     0.003
  51 126 Sb 2   -86.393     0.032
  51 127 Sb 2   -86.698     0.005
  51 128 Sb 2   -84.630     0.019
  51 129 Sb 2   -84.629     0.021
  51 130 Sb 2   -82.286     0.014
  51 131 Sb 2   -81.981     0.002
  51 132 Sb 2   -79.635     0.002
  51 133 Sb 2   -78.924     0.003
  51 134 Sb 2   -74.019     0.003
  51 135 Sb 2   -69.690     0.003
  51 136 Sb 2   -64.507     0.006
  51 137 Sb 2   -60.060     0.052
  51 138 Sb 1   -54.650     0.300
  51 139 Sb 1   -50.050     0.400
  51 140 Sb 1   -44.390     0.600
  51 141 Sb 1   -39.540     0.500
  51 142 Sb 1   -33.610     0.300
  52 104 Te 2   -49.627     0.318
  52 105 Te 2   -52.812     0.300
  52 106 Te 2   -58.220     0.101
  52 107 Te 1   -60.657     0.101
  52 108 Te 2   -65.782     0.005
  52 109 Te 2   -67.715     0.004
  52 110 Te 2   -72.230     0.007
  52 111 Te 2   -73.587     0.006
  52 112 Te 2   -77.568     0.008
  52 113 Te 2   -78.347     0.028
  52 114 Te 2   -81.890     0.024
  52 115 Te 2   -82.063     0.028
  52 116 Te 2   -85.264     0.024
  52 117 Te 2   -85.095     0.013
  52 118 Te 2   -87.691     0.018
  52 119 Te 2   -87.183     0.007
  52 120 Te 2   -89.362     0.002
  52 121 Te 2   -88.543     0.026
  52 122 Te 2   -90.313     0.001
  52 123 Te 2   -89.171     0.001
  52 124 Te 2   -90.524     0.001
  52 125 Te 2   -89.022     0.001
  52 126 Te 2   -90.064     0.001
  52 127 Te 2   -88.281     0.001
  52 128 Te 2   -88.994     0.001
  52 129 Te 2   -87.005     0.001
  52 130 Te 2   -87.353     0.000
  52 131 Te 2   -85.211     0.000
  52 132 Te 2   -85.188     0.003
  52 133 Te 2   -82.937     0.002
  52 134 Te 2   -82.534     0.003
  52 135 Te 2   -77.729     0.002
  52 136 Te 2   -74.425     0.002
  52 137 Te 2   -69.304     0.002
  52 138 Te 2   -65.696     0.004
  52 139 Te 2   -60.205     0.004
  52 140 Te 2   -56.367     0.014
  52 141 Te 1   -50.670     0.400
  52 142 Te 1   -46.550     0.500
  52 143 Te 1   -40.530     0.500
  52 144 Te 1   -36.220     0.300
  52 145 Te 1   -30.010     0.300
  53 106 I  1   -43.300     0.400
  53 107 I  1   -49.430     0.300
  53 108 I  1   -52.771     0.101
  53 109 I  2   -57.673     0.007
  53 110 I  2   -60.468     0.062
  53 111 I  2   -64.954     0.005
  53 112 I  2   -67.063     0.010
  53 113 I  2   -71.120     0.008
  53 114 I  2   -72.639     0.020
  53 115 I  2   -76.338     0.029
  53 116 I  2   -77.421     0.075
  53 117 I  2   -80.439     0.026
  53 118 I  2   -80.971     0.020
  53 119 I  2   -83.778     0.022
  53 120 I  2   -83.747     0.015
  53 121 I  2   -86.246     0.005
  53 122 I  2   -86.079     0.005
  53 123 I  2   -87.943     0.004
  53 124 I  2   -87.365     0.002
  53 125 I  2   -88.836     0.001
  53 126 I  2   -87.910     0.004
  53 127 I  2   -88.983     0.004
  53 128 I  2   -87.738     0.004
  53 129 I  2   -88.507     0.003
  53 130 I  2   -86.936     0.003
  53 131 I  2   -87.443     0.001
  53 132 I  2   -85.703     0.004
  53 133 I  2   -85.857     0.006
  53 134 I  2   -84.043     0.005
  53 135 I  2   -83.779     0.002
  53 136 I  2   -79.545     0.014
  53 137 I  2   -76.356     0.008
  53 138 I  2   -71.980     0.006
  53 139 I  2   -68.471     0.004
  53 140 I  2   -63.606     0.012
  53 141 I  2   -59.927     0.016
  53 142 I  2   -54.803     0.005
  53 143 I  1   -50.790     0.200
  53 144 I  1   -45.330     0.400
  53 145 I  1   -41.130     0.500
  53 146 I  1   -35.540     0.300
  53 147 I  1   -31.200     0.300
  54 108 Xe 2   -42.632     0.379
  54 109 Xe 2   -46.170     0.300
  54 110 Xe 2   -51.923     0.101
  54 111 Xe 1   -54.520     0.115
  54 112 Xe 2   -60.026     0.008
  54 113 Xe 2   -62.204     0.007
  54 114 Xe 2   -67.086     0.011
  54 115 Xe 2   -68.657     0.012
  54 116 Xe 2   -73.047     0.013
  54 117 Xe 2   -74.185     0.010
  54 118 Xe 2   -78.079     0.010
  54 119 Xe 2   -78.794     0.010
  54 120 Xe 2   -82.172     0.012
  54 121 Xe 2   -82.481     0.010
  54 122 Xe 2   -85.355     0.011
  54 123 Xe 2   -85.248     0.010
  54 124 Xe 2   -87.667     0.001
  54 125 Xe 2   -87.199     0.001
  54 126 Xe 2   -89.146     0.000
  54 127 Xe 2   -88.321     0.004
  54 128 Xe 2   -89.861     0.000
  54 129 Xe 2   -88.696     0.000
  54 130 Xe 2   -89.880     0.000
  54 131 Xe 2   -88.414     0.000
  54 132 Xe 2   -89.279     0.000
  54 133 Xe 2   -87.644     0.002
  54 134 Xe 2   -88.126     0.000
  54 135 Xe 2   -86.413     0.004
  54 136 Xe 2   -86.429     0.000
  54 137 Xe 2   -82.383     0.000
  54 138 Xe 2   -79.972     0.003
  54 139 Xe 2   -75.645     0.002
  54 140 Xe 2   -72.986     0.002
  54 141 Xe 2   -68.197     0.003
  54 142 Xe 2   -65.230     0.003
  54 143 Xe 2   -60.203     0.005
  54 144 Xe 2   -56.872     0.005
  54 145 Xe 2   -51.493     0.011
  54 146 Xe 2   -47.955     0.024
  54 147 Xe 1   -42.400     0.200
  54 148 Xe 1   -38.650     0.300
  54 149 Xe 1   -33.000     0.300
  54 150 Xe 1   -28.990     0.300
  55 111 Cs 1   -42.900     0.200
  55 112 Cs 1   -46.415     0.116
  55 113 Cs 2   -51.765     0.009
  55 114 Cs 2   -54.686     0.085
  55 115 Cs 1   -59.699     0.102
  55 116 Cs 1   -62.043     0.100
  55 117 Cs 2   -66.493     0.062
  55 118 Cs 2   -68.409     0.013
  55 119 Cs 2   -72.305     0.014
  55 120 Cs 2   -73.889     0.010
  55 121 Cs 2   -77.102     0.014
  55 122 Cs 2   -78.145     0.034
  55 123 Cs 2   -81.044     0.012
  55 124 Cs 2   -81.741     0.009
  55 125 Cs 2   -84.090     0.008
  55 126 Cs 2   -84.351     0.010
  55 127 Cs 2   -86.240     0.006
  55 128 Cs 2   -85.932     0.005
  55 129 Cs 2   -87.499     0.005
  55 130 Cs 2   -86.900     0.008
  55 131 Cs 2   -88.056     0.000
  55 132 Cs 2   -87.153     0.001
  55 133 Cs 2   -88.071     0.000
  55 134 Cs 2   -86.891     0.000
  55 135 Cs 2   -87.582     0.000
  55 136 Cs 2   -86.339     0.002
  55 137 Cs 2   -86.546     0.000
  55 138 Cs 2   -82.887     0.009
  55 139 Cs 2   -80.701     0.003
  55 140 Cs 2   -77.050     0.008
  55 141 Cs 2   -74.477     0.009
  55 142 Cs 2   -70.515     0.007
  55 143 Cs 2   -67.676     0.008
  55 144 Cs 2   -63.271     0.020
  55 145 Cs 2   -60.054     0.009
  55 146 Cs 2   -55.310     0.003
  55 147 Cs 2   -51.920     0.008
  55 148 Cs 2   -46.911     0.013
  55 149 Cs 1   -43.300     0.400
  55 150 Cs 1   -38.170     0.400
  55 151 Cs 1   -34.280     0.500
  55 152 Cs 1   -29.130     0.500
  56 113 Ba 1   -39.710     0.300
  56 114 Ba 2   -45.905     0.103
  56 115 Ba 1   -48.920     0.200
  56 116 Ba 1   -54.380     0.200
  56 117 Ba 2   -57.458     0.250
  56 118 Ba 1   -62.200     0.200
  56 119 Ba 2   -64.590     0.200
  56 120 Ba 2   -68.889     0.300
  56 121 Ba 2   -70.745     0.142
  56 122 Ba 2   -74.609     0.028
  56 123 Ba 2   -75.655     0.012
  56 124 Ba 2   -79.090     0.012
  56 125 Ba 2   -79.669     0.011
  56 126 Ba 2   -82.670     0.012
  56 127 Ba 2   -82.818     0.011
  56 128 Ba 2   -85.369     0.002
  56 129 Ba 2   -85.061     0.011
  56 130 Ba 2   -87.257     0.000
  56 131 Ba 2   -86.679     0.000
  56 132 Ba 2   -88.435     0.001
  56 133 Ba 2   -87.554     0.001
  56 134 Ba 2   -88.950     0.000
  56 135 Ba 2   -87.851     0.000
  56 136 Ba 2   -88.887     0.000
  56 137 Ba 2   -87.721     0.000
  56 138 Ba 2   -88.262     0.000
  56 139 Ba 2   -84.914     0.000
  56 140 Ba 2   -83.268     0.008
  56 141 Ba 2   -79.732     0.005
  56 142 Ba 2   -77.842     0.006
  56 143 Ba 2   -73.937     0.007
  56 144 Ba 2   -71.767     0.007
  56 145 Ba 2   -67.516     0.008
  56 146 Ba 2   -64.866     0.002
  56 147 Ba 2   -60.264     0.020
  56 148 Ba 2   -57.545     0.001
  56 149 Ba 2   -52.831     0.003
  56 150 Ba 2   -49.890     0.006
  56 151 Ba 1   -44.940     0.400
  56 152 Ba 1   -41.610     0.400
  56 153 Ba 1   -36.470     0.400
  56 154 Ba 1   -32.920     0.500
  57 116 La 1   -40.050     0.321
  57 117 La 1   -46.271     0.200
  57 118 La 1   -49.620     0.300
  57 119 La 1   -55.020     0.300
  57 120 La 1   -57.570     0.300
  57 121 La 1   -62.190     0.300
  57 122 La 1   -64.543     0.298
  57 123 La 1   -68.651     0.196
  57 124 La 2   -70.259     0.057
  57 125 La 2   -73.759     0.026
  57 126 La 2   -74.973     0.091
  57 127 La 2   -77.896     0.026
  57 128 La 2   -78.625     0.054
  57 129 La 2   -81.324     0.021
  57 130 La 2   -81.627     0.026
  57 131 La 2   -83.769     0.028
  57 132 La 2   -83.724     0.036
  57 133 La 2   -85.494     0.028
  57 134 La 2   -85.219     0.020
  57 135 La 2   -86.643     0.009
  57 136 La 2   -86.037     0.053
  57 137 La 2   -87.141     0.002
  57 138 La 2   -86.513     0.000
  57 139 La 2   -87.222     0.001
  57 140 La 2   -84.312     0.001
  57 141 La 2   -82.930     0.004
  57 142 La 2   -80.024     0.006
  57 143 La 2   -78.171     0.007
  57 144 La 2   -74.850     0.013
  57 145 La 2   -72.835     0.012
  57 146 La 2   -69.221     0.002
  57 147 La 2   -66.678     0.011
  57 148 La 2   -62.709     0.019
  57 149 La 2   -60.220     0.200
  57 150 La 2   -56.311     0.003
  57 151 La 2   -53.310     0.435
  57 152 La 1   -49.290     0.300
  57 153 La 1   -46.060     0.300
  57 154 La 1   -41.530     0.300
  57 155 La 1   -37.930     0.400
  57 156 La 1   -33.050     0.400
  57 157 La 1   -29.070     0.300
  58 119 Ce 1   -43.820     0.500
  58 120 Ce 1   -49.730     0.500
  58 121 Ce 1   -52.690     0.401
  58 122 Ce 1   -57.874     0.401
  58 123 Ce 1   -60.286     0.298
  58 124 Ce 1   -64.916     0.298
  58 125 Ce 1   -66.658     0.196
  58 126 Ce 2   -70.821     0.028
  58 127 Ce 2   -71.979     0.029
  58 128 Ce 2   -75.534     0.028
  58 129 Ce 2   -76.288     0.028
  58 130 Ce 2   -79.423     0.028
  58 131 Ce 2   -79.708     0.033
  58 132 Ce 2   -82.469     0.020
  58 133 Ce 2   -82.418     0.016
  58 134 Ce 2   -84.833     0.020
  58 135 Ce 2   -84.616     0.010
  58 136 Ce 2   -86.509     0.000
  58 137 Ce 2   -85.919     0.000
  58 138 Ce 2   -87.566     0.000
  58 139 Ce 2   -86.958     0.002
  58 140 Ce 2   -88.074     0.001
  58 141 Ce 2   -85.431     0.001
  58 142 Ce 2   -84.533     0.002
  58 143 Ce 2   -81.606     0.002
  58 144 Ce 2   -80.432     0.003
  58 145 Ce 2   -77.067     0.034
  58 146 Ce 2   -75.626     0.015
  58 147 Ce 2   -72.014     0.009
  58 148 Ce 2   -70.398     0.011
  58 149 Ce 2   -66.670     0.010
  58 150 Ce 2   -64.847     0.012
  58 151 Ce 2   -61.225     0.018
  58 152 Ce 1   -58.980     0.200
  58 153 Ce 1   -54.910     0.200
  58 154 Ce 1   -52.220     0.200
  58 155 Ce 1   -47.780     0.300
  58 156 Ce 1   -44.820     0.300
  58 157 Ce 1   -39.930     0.400
  58 158 Ce 1   -36.540     0.400
  58 159 Ce 1   -31.340     0.500
  59 121 Pr 1   -41.551     0.500
  59 122 Pr 1   -44.780     0.500
  59 123 Pr 1   -50.230     0.400
  59 124 Pr 1   -53.151     0.401
  59 125 Pr 1   -58.070     0.300
  59 126 Pr 1   -60.324     0.196
  59 127 Pr 1   -64.543     0.196
  59 128 Pr 2   -66.331     0.030
  59 129 Pr 2   -69.774     0.030
  59 130 Pr 2   -71.175     0.064
  59 131 Pr 2   -74.301     0.047
  59 132 Pr 2   -75.227     0.029
  59 133 Pr 2   -77.938     0.012
  59 134 Pr 2   -78.528     0.020
  59 135 Pr 2   -80.936     0.012
  59 136 Pr 2   -81.340     0.011
  59 137 Pr 2   -83.202     0.008
  59 138 Pr 2   -83.129     0.010
  59 139 Pr 2   -84.829     0.004
  59 140 Pr 2   -84.686     0.006
  59 141 Pr 2   -86.015     0.001
  59 142 Pr 2   -83.786     0.001
  59 143 Pr 2   -83.068     0.002
  59 144 Pr 2   -80.751     0.003
  59 145 Pr 2   -79.626     0.007
  59 146 Pr 2   -76.673     0.034
  59 147 Pr 2   -75.444     0.016
  59 148 Pr 2   -72.535     0.015
  59 149 Pr 2   -71.039     0.010
  59 150 Pr 2   -68.301     0.009
  59 151 Pr 2   -66.780     0.012
  59 152 Pr 2   -63.758     0.019
  59 153 Pr 2   -61.568     0.012
  59 154 Pr 2   -57.860     0.100
  59 155 Pr 2   -55.415     0.017
  59 156 Pr 2   -51.449     0.001
  59 157 Pr 2   -48.435     0.003
  59 158 Pr 1   -44.150     0.300
  59 159 Pr 1   -40.770     0.400
  59 160 Pr 1   -36.200     0.400
  59 161 Pr 1   -32.490     0.500
  60 124 Nd 1   -44.830     0.500
  60 125 Nd 1   -48.070     0.400
  60 126 Nd 1   -53.380     0.300
  60 127 Nd 1   -55.910     0.300
  60 128 Nd 1   -60.530     0.200
  60 129 Nd 1   -62.375     0.202
  60 130 Nd 2   -66.596     0.028
  60 131 Nd 2   -67.768     0.028
  60 132 Nd 2   -71.426     0.024
  60 133 Nd 2   -72.332     0.047
  60 134 Nd 2   -75.646     0.012
  60 135 Nd 2   -76.214     0.019
  60 136 Nd 2   -79.199     0.012
  60 137 Nd 2   -79.584     0.012
  60 138 Nd 2   -82.017     0.012
  60 139 Nd 2   -82.017     0.028
  60 140 Nd 2   -84.257     0.003
  60 141 Nd 2   -84.192     0.003
  60 142 Nd 2   -85.950     0.001
  60 143 Nd 2   -84.002     0.001
  60 144 Nd 2   -83.748     0.001
  60 145 Nd 2   -81.432     0.001
  60 146 Nd 2   -80.926     0.001
  60 147 Nd 2   -78.147     0.001
  60 148 Nd 2   -77.408     0.002
  60 149 Nd 2   -74.376     0.002
  60 150 Nd 2   -73.680     0.001
  60 151 Nd 2   -70.943     0.001
  60 152 Nd 2   -70.150     0.024
  60 153 Nd 2   -67.330     0.003
  60 154 Nd 2   -65.580     0.001
  60 155 Nd 2   -62.284     0.009
  60 156 Nd 2   -60.202     0.001
  60 157 Nd 2   -56.494     0.002
  60 158 Nd 2   -53.835     0.001
  60 159 Nd 2   -49.724     0.030
  60 160 Nd 2   -46.725     0.047
  60 161 Nd 1   -42.230     0.400
  60 162 Nd 1   -39.010     0.400
  60 163 Nd 1   -34.080     0.500
  61 126 Pm 1   -39.750     0.500
  61 127 Pm 1   -45.310     0.400
  61 128 Pm 1   -48.220     0.300
  61 129 Pm 1   -53.180     0.300
  61 130 Pm 1   -55.470     0.200
  61 131 Pm 1   -59.770     0.200
  61 132 Pm 1   -61.628     0.149
  61 133 Pm 2   -65.408     0.050
  61 134 Pm 2   -66.764     0.042
  61 135 Pm 2   -70.062     0.083
  61 136 Pm 2   -71.170     0.069
  61 137 Pm 2   -74.073     0.013
  61 138 Pm 2   -74.914     0.012
  61 139 Pm 2   -77.501     0.014
  61 140 Pm 2   -78.212     0.024
  61 141 Pm 2   -80.523     0.014
  61 142 Pm 2   -81.142     0.024
  61 143 Pm 2   -82.961     0.003
  61 144 Pm 2   -81.416     0.003
  61 145 Pm 2   -81.268     0.003
  61 146 Pm 2   -79.454     0.004
  61 147 Pm 2   -79.042     0.001
  61 148 Pm 2   -76.866     0.006
  61 149 Pm 2   -76.064     0.002
  61 150 Pm 2   -73.597     0.020
  61 151 Pm 2   -73.386     0.005
  61 152 Pm 2   -71.254     0.026
  61 153 Pm 2   -70.648     0.009
  61 154 Pm 2   -68.267     0.025
  61 155 Pm 2   -66.940     0.005
  61 156 Pm 2   -64.167     0.001
  61 157 Pm 2   -62.297     0.007
  61 158 Pm 2   -59.106     0.001
  61 159 Pm 2   -56.554     0.010
  61 160 Pm 2   -52.895     0.002
  61 161 Pm 2   -50.087     0.009
  61 162 Pm 1   -46.040     0.300
  61 163 Pm 1   -42.960     0.400
  61 164 Pm 1   -38.360     0.400
  61 165 Pm 1   -34.670     0.500
  62 128 Sm 1   -39.150     0.500
  62 129 Sm 1   -42.330     0.500
  62 130 Sm 1   -47.700     0.400
  62 131 Sm 1   -50.280     0.400
  62 132 Sm 1   -55.140     0.300
  62 133 Sm 1   -57.231     0.298
  62 134 Sm 1   -61.376     0.196
  62 135 Sm 2   -62.857     0.155
  62 136 Sm 2   -66.811     0.012
  62 137 Sm 2   -67.992     0.029
  62 138 Sm 2   -71.498     0.012
  62 139 Sm 2   -72.380     0.011
  62 140 Sm 2   -75.456     0.012
  62 141 Sm 2   -75.934     0.009
  62 142 Sm 2   -78.982     0.002
  62 143 Sm 2   -79.517     0.003
  62 144 Sm 2   -81.966     0.001
  62 145 Sm 2   -80.651     0.001
  62 146 Sm 2   -80.996     0.003
  62 147 Sm 2   -79.266     0.001
  62 148 Sm 2   -79.336     0.001
  62 149 Sm 2   -77.136     0.001
  62 150 Sm 2   -77.051     0.001
  62 151 Sm 2   -74.576     0.001
  62 152 Sm 2   -74.763     0.001
  62 153 Sm 2   -72.560     0.001
  62 154 Sm 2   -72.456     0.001
  62 155 Sm 2   -70.191     0.001
  62 156 Sm 2   -69.361     0.009
  62 157 Sm 2   -66.678     0.004
  62 158 Sm 2   -65.252     0.005
  62 159 Sm 2   -62.208     0.006
  62 160 Sm 2   -60.233     0.002
  62 161 Sm 2   -56.672     0.007
  62 162 Sm 2   -54.379     0.004
  62 163 Sm 2   -50.600     0.007
  62 164 Sm 2   -47.925     0.004
  62 165 Sm 1   -43.510     0.400
  62 166 Sm 1   -40.450     0.400
  62 167 Sm 1   -35.330     0.500
  62 168 Sm 1   -31.640     0.300
  63 130 Eu 1   -33.513     0.539
  63 131 Eu 1   -39.464     0.400
  63 132 Eu 1   -42.200     0.400
  63 133 Eu 1   -47.236     0.298
  63 134 Eu 1   -49.800     0.300
  63 135 Eu 1   -54.148     0.196
  63 136 Eu 1   -56.244     0.196
  63 137 Eu 2   -60.146     0.004
  63 138 Eu 2   -61.750     0.028
  63 139 Eu 2   -65.398     0.013
  63 140 Eu 2   -66.986     0.052
  63 141 Eu 2   -69.926     0.013
  63 142 Eu 2   -71.309     0.030
  63 143 Eu 2   -74.241     0.011
  63 144 Eu 2   -75.619     0.011
  63 145 Eu 2   -77.992     0.003
  63 146 Eu 2   -77.118     0.006
  63 147 Eu 2   -77.545     0.003
  63 148 Eu 2   -76.297     0.010
  63 149 Eu 2   -76.441     0.004
  63 150 Eu 2   -74.792     0.006
  63 151 Eu 2   -74.653     0.001
  63 152 Eu 2   -72.888     0.001
  63 153 Eu 2   -73.367     0.001
  63 154 Eu 2   -71.738     0.001
  63 155 Eu 2   -71.818     0.001
  63 156 Eu 2   -70.083     0.004
  63 157 Eu 2   -69.459     0.004
  63 158 Eu 2   -67.270     0.002
  63 159 Eu 2   -66.043     0.004
  63 160 Eu 2   -63.493     0.001
  63 161 Eu 2   -61.792     0.010
  63 162 Eu 2   -58.723     0.001
  63 163 Eu 2   -56.574     0.001
  63 164 Eu 2   -53.232     0.002
  63 165 Eu 2   -50.729     0.005
  63 166 Eu 1   -46.749     0.100
  63 167 Eu 1   -43.770     0.400
  63 168 Eu 1   -39.250     0.400
  63 169 Eu 1   -35.660     0.500
  63 170 Eu 1   -30.860     0.500
  64 133 Gd 1   -36.060     0.500
  64 134 Gd 1   -41.530     0.400
  64 135 Gd 1   -44.250     0.400
  64 136 Gd 1   -49.090     0.298
  64 137 Gd 1   -51.214     0.298
  64 138 Gd 1   -55.660     0.200
  64 139 Gd 1   -57.632     0.196
  64 140 Gd 2   -61.782     0.028
  64 141 Gd 2   -63.224     0.020
  64 142 Gd 2   -66.960     0.028
  64 143 Gd 2   -68.231     0.200
  64 144 Gd 2   -71.760     0.028
  64 145 Gd 2   -72.927     0.020
  64 146 Gd 2   -76.086     0.004
  64 147 Gd 2   -75.357     0.002
  64 148 Gd 2   -76.269     0.001
  64 149 Gd 2   -75.127     0.003
  64 150 Gd 2   -75.764     0.006
  64 151 Gd 2   -74.189     0.003
  64 152 Gd 2   -74.707     0.001
  64 153 Gd 2   -72.883     0.001
  64 154 Gd 2   -73.706     0.001
  64 155 Gd 2   -72.070     0.001
  64 156 Gd 2   -72.535     0.001
  64 157 Gd 2   -70.824     0.001
  64 158 Gd 2   -70.690     0.001
  64 159 Gd 2   -68.562     0.001
  64 160 Gd 2   -67.942     0.001
  64 161 Gd 2   -65.506     0.002
  64 162 Gd 2   -64.281     0.004
  64 163 Gd 2   -61.389     0.001
  64 164 Gd 2   -59.694     0.001
  64 165 Gd 2   -56.526     0.001
  64 166 Gd 2   -54.371     0.002
  64 167 Gd 2   -50.776     0.005
  64 168 Gd 1   -48.150     0.300
  64 169 Gd 1   -43.890     0.400
  64 170 Gd 1   -40.850     0.500
  64 171 Gd 1   -36.210     0.500
  64 172 Gd 1   -32.970     0.300
  65 135 Tb 1   -33.053     0.400
  65 136 Tb 1   -35.900     0.500
  65 137 Tb 1   -40.967     0.401
  65 138 Tb 1   -43.600     0.300
  65 139 Tb 1   -48.130     0.298
  65 140 Tb 2   -50.482     0.800
  65 141 Tb 2   -54.541     0.105
  65 142 Tb 2   -56.560     0.701
  65 143 Tb 2   -60.419     0.051
  65 144 Tb 2   -62.368     0.028
  65 145 Tb 2   -66.400     0.111
  65 146 Tb 2   -67.764     0.045
  65 147 Tb 2   -70.743     0.008
  65 148 Tb 2   -70.537     0.012
  65 149 Tb 2   -71.489     0.004
  65 150 Tb 2   -71.106     0.007
  65 151 Tb 2   -71.624     0.004
  65 152 Tb 2   -70.717     0.040
  65 153 Tb 2   -71.314     0.004
  65 154 Tb 2   -70.157     0.045
  65 155 Tb 2   -71.250     0.010
  65 156 Tb 2   -70.091     0.004
  65 157 Tb 2   -70.764     0.001
  65 158 Tb 2   -69.471     0.001
  65 159 Tb 2   -69.533     0.001
  65 160 Tb 2   -67.836     0.001
  65 161 Tb 2   -67.462     0.001
  65 162 Tb 2   -65.880     0.002
  65 163 Tb 2   -64.596     0.004
  65 164 Tb 2   -62.105     0.002
  65 165 Tb 2   -60.589     0.002
  65 166 Tb 2   -57.809     0.001
  65 167 Tb 2   -55.883     0.002
  65 168 Tb 2   -52.781     0.004
  65 169 Tb 1   -50.480     0.300
  65 170 Tb 1   -46.710     0.300
  65 171 Tb 1   -43.770     0.400
  65 172 Tb 1   -39.690     0.500
  65 173 Tb 1   -36.510     0.500
  65 174 Tb 1   -31.970     0.500
  66 138 Dy 1   -34.931     0.503
  66 139 Dy 1   -37.700     0.500
  66 140 Dy 1   -42.830     0.401
  66 141 Dy 1   -45.382     0.298
  66 142 Dy 1   -50.120     0.729
  66 143 Dy 2   -52.169     0.013
  66 144 Dy 2   -56.570     0.007
  66 145 Dy 2   -58.243     0.007
  66 146 Dy 2   -62.555     0.007
  66 147 Dy 2   -64.196     0.009
  66 148 Dy 2   -67.859     0.009
  66 149 Dy 2   -67.694     0.009
  66 150 Dy 2   -69.310     0.004
  66 151 Dy 2   -68.752     0.003
  66 152 Dy 2   -70.118     0.005
  66 153 Dy 2   -69.143     0.004
  66 154 Dy 2   -70.394     0.007
  66 155 Dy 2   -69.156     0.010
  66 156 Dy 2   -70.529     0.001
  66 157 Dy 2   -69.425     0.005
  66 158 Dy 2   -70.407     0.002
  66 159 Dy 2   -69.167     0.001
  66 160 Dy 2   -69.672     0.001
  66 161 Dy 2   -68.055     0.001
  66 162 Dy 2   -68.181     0.001
  66 163 Dy 2   -66.381     0.001
  66 164 Dy 2   -65.968     0.001
  66 165 Dy 2   -63.612     0.001
  66 166 Dy 2   -62.584     0.001
  66 167 Dy 2   -59.911     0.004
  66 168 Dy 2   -58.558     0.140
  66 169 Dy 2   -55.596     0.301
  66 170 Dy 1   -53.710     0.200
  66 171 Dy 1   -50.010     0.200
  66 172 Dy 1   -47.760     0.300
  66 173 Dy 1   -43.740     0.400
  66 174 Dy 1   -41.130     0.500
  66 175 Dy 1   -36.730     0.500
  66 176 Dy 1   -33.610     0.500
  67 140 Ho 1   -29.317     0.500
  67 141 Ho 1   -34.364     0.401
  67 142 Ho 1   -37.250     0.401
  67 143 Ho 1   -42.048     0.298
  67 144 Ho 2   -44.610     0.008
  67 145 Ho 2   -49.120     0.007
  67 146 Ho 2   -51.238     0.007
  67 147 Ho 2   -55.757     0.005
  67 148 Ho 2   -57.991     0.084
  67 149 Ho 2   -61.646     0.012
  67 150 Ho 2   -61.946     0.014
  67 151 Ho 2   -63.623     0.008
  67 152 Ho 2   -63.605     0.013
  67 153 Ho 2   -65.012     0.005
  67 154 Ho 2   -64.639     0.008
  67 155 Ho 2   -66.040     0.017
  67 156 Ho 2   -65.538     0.038
  67 157 Ho 2   -66.833     0.023
  67 158 Ho 2   -66.187     0.027
  67 159 Ho 2   -67.330     0.003
  67 160 Ho 2   -66.382     0.015
  67 161 Ho 2   -67.196     0.002
  67 162 Ho 2   -66.041     0.003
  67 163 Ho 2   -66.378     0.001
  67 164 Ho 2   -64.981     0.001
  67 165 Ho 2   -64.898     0.001
  67 166 Ho 2   -63.070     0.001
  67 167 Ho 2   -62.279     0.005
  67 168 Ho 2   -60.059     0.030
  67 169 Ho 2   -58.796     0.020
  67 170 Ho 2   -56.238     0.050
  67 171 Ho 2   -54.518     0.600
  67 172 Ho 1   -51.484     0.196
  67 173 Ho 1   -49.351     0.298
  67 174 Ho 1   -45.870     0.300
  67 175 Ho 1   -43.300     0.400
