                    *********************************************************************************
                    *  Z= 69 A=170: Positive-Parity Spin-dependent Level Density [MeV-1] for TM170  *
 180.00  3.403  8.44E+25 5.70E+24 1.05E+26 4.17E+22 8.37E+22 1.86E+23 3.44E+23 4.54E+23 3.57E+23 3.81E+23 6.31E+23 5.65E+23 5.60E+23 5.42E+23 4.56E+23 5.14E+23 3.80E+23 2.84E+22 2.34E+22 2.02E+22 1.74E+22 1.67E+22 1.57E+22 1.49E+22 1.15E+22 1.09E+22 8.90E+21 7.22E+21 8.11E+21 7.39E+21 3.44E+21 2.98E+21 2.48E+21 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  3.496  1.71E+26 1.16E+25 2.17E+26 8.34E+22 1.67E+23 3.72E+23 6.89E+23 9.08E+23 7.14E+23 7.61E+23 1.26E+24 1.13E+24 1.12E+24 1.08E+24 9.12E+23 1.03E+24 7.59E+23 8.45E+22 6.97E+22 6.02E+22 5.19E+22 5.00E+22 4.68E+22 4.45E+22 3.45E+22 3.25E+22 2.66E+22 2.16E+22 2.43E+22 2.21E+22 1.03E+22 8.91E+21 7.44E+21 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  3.587  3.48E+26 2.38E+25 4.58E+26 1.67E+23 3.35E+23 7.44E+23 1.38E+24 1.82E+24 1.43E+24 1.52E+24 2.52E+24 2.26E+24 2.24E+24 2.17E+24 1.82E+24 2.05E+24 1.52E+24 2.52E+23 2.08E+23 1.79E+23 1.55E+23 1.49E+23 1.40E+23 1.33E+23 1.03E+23 9.72E+22 7.96E+22 6.47E+22 7.27E+22 6.62E+22 3.08E+22 2.67E+22 2.23E+22 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 69 A=171: Negative-parity Spin-dependent Level Density [MeV-1] for TM171  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.127  2.00E+00 1.27E+01 1.29E+02 0.00E+00 0.00E+00 1.92E-02 5.00E+00 3.07E+00 3.07E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.179  5.00E+00 1.41E+01 1.62E+02 0.00E+00 0.00E+00 1.92E-02 3.33E+00 3.07E+00 3.07E+00 3.07E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.220  1.00E+01 1.87E+01 2.36E+02 0.00E+00 0.00E+00 1.92E-02 3.33E+00 3.07E+00 3.07E+00 4.61E+00 3.07E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.254  1.50E+01 2.18E+01 2.97E+02 0.00E+00 0.00E+00 1.92E-02 3.33E+00 3.07E+00 3.07E+00 3.07E+00 4.61E+00 3.07E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.284  2.20E+01 3.94E+01 4.21E+02 3.34E+00 4.74E+00 4.63E+00 5.00E+00 3.07E+00 3.08E+00 4.74E+00 3.07E+00 4.61E+00 3.07E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.311  3.50E+01 6.45E+01 6.07E+02 8.34E+00 9.37E+00 6.17E+00 1.13E+01 9.22E+00 3.08E+00 4.74E+00 3.07E+00 3.07E+00 4.61E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.336  5.90E+01 1.25E+02 1.17E+03 1.33E+01 1.57E+01 1.54E+01 2.22E+01 1.84E+01 1.23E+01 9.61E+00 6.15E+00 4.61E+00 3.07E+00 3.07E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.359  9.80E+01 1.89E+02 1.73E+03 1.97E+01 2.32E+01 2.61E+01 3.12E+01 2.78E+01 2.15E+01 1.73E+01 7.81E+00 4.62E+00 3.20E+00 3.07E+00 3.07E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.380  1.72E+02 4.05E+02 3.74E+03 3.90E+01 5.11E+01 6.02E+01 6.68E+01 5.41E+01 4.32E+01 3.92E+01 2.02E+01 1.39E+01 7.94E+00 3.07E+00 3.07E+00 3.07E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.401  2.99E+02 6.05E+02 5.77E+03 5.18E+01 7.12E+01 9.16E+01 8.84E+01 8.66E+01 6.79E+01 5.96E+01 4.34E+01 1.85E+01 1.27E+01 6.15E+00 3.07E+00 3.07E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.421  5.03E+02 1.03E+03 1.05E+04 6.70E+01 1.02E+02 1.35E+02 1.56E+02 1.58E+02 1.27E+02 1.17E+02 7.59E+01 4.31E+01 2.66E+01 1.08E+01 7.94E+00 3.07E+00 3.07E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.00  0.439  8.16E+02 1.47E+03 1.54E+04 8.18E+01 1.40E+02 1.89E+02 2.12E+02 2.13E+02 1.94E+02 1.58E+02 1.16E+02 7.08E+01 4.83E+01 2.31E+01 1.42E+01 3.07E+00 4.61E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.25  0.457  1.31E+03 2.50E+03 2.68E+04 1.33E+02 2.36E+02 3.12E+02 3.50E+02 3.59E+02 3.09E+02 2.70E+02 2.02E+02 1.45E+02 8.73E+01 4.77E+01 2.97E+01 9.22E+00 3.07E+00 3.08E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.50  0.474  2.07E+03 3.59E+03 3.87E+04 1.83E+02 3.34E+02 4.57E+02 5.24E+02 5.11E+02 4.42E+02 3.63E+02 2.76E+02 2.06E+02 1.43E+02 7.54E+01 4.37E+01 1.54E+01 6.15E+00 3.08E+00 4.74E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.75  0.491  3.30E+03 6.21E+03 6.76E+04 3.01E+02 5.64E+02 7.77E+02 9.10E+02 8.91E+02 7.78E+02 6.18E+02 4.73E+02 3.46E+02 2.66E+02 1.48E+02 7.62E+01 3.57E+01 1.40E+01 3.10E+00 7.94E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.00  0.507  5.18E+03 8.83E+03 9.71E+04 4.14E+02 7.91E+02 1.09E+03 1.28E+03 1.27E+03 1.11E+03 8.99E+02 6.50E+02 4.87E+02 3.71E+02 2.31E+02 1.26E+02 6.38E+01 2.78E+01 7.73E+00 6.42E+00 4.74E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.25  0.523  8.14E+03 1.49E+04 1.65E+05 7.03E+02 1.35E+03 1.82E+03 2.07E+03 2.09E+03 1.86E+03 1.56E+03 1.17E+03 8.32E+02 6.06E+02 3.95E+02 2.44E+02 1.12E+02 5.72E+01 1.72E+01 6.42E+00 9.48E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.50  0.538  1.27E+04 2.12E+04 2.36E+05 9.60E+02 1.87E+03 2.57E+03 3.00E+03 2.96E+03 2.59E+03 2.21E+03 1.66E+03 1.24E+03 8.42E+02 5.57E+02 3.58E+02 1.91E+02 8.50E+01 3.74E+01 1.26E+01 9.61E+00 3.09E+00 1.30E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.75  0.553  1.98E+04 3.59E+04 4.05E+05 1.58E+03 3.13E+03 4.33E+03 4.93E+03 4.96E+03 4.49E+03 3.70E+03 2.82E+03 2.16E+03 1.51E+03 9.63E+02 6.09E+02 3.68E+02 1.75E+02 7.59E+01 2.98E+01 1.12E+01 9.40E+00 1.93E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.00  0.567  3.06E+04 5.05E+04 5.75E+05 2.21E+03 4.33E+03 5.96E+03 6.81E+03 6.97E+03 6.21E+03 5.38E+03 4.01E+03 3.10E+03 2.15E+03 1.43E+03 8.99E+02 5.35E+02 2.65E+02 1.14E+02 5.35E+01 1.87E+01 1.29E+01 8.07E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.50  0.595  7.26E+04 1.18E+05 1.37E+06 4.99E+03 9.73E+03 1.35E+04 1.54E+04 1.57E+04 1.44E+04 1.25E+04 9.85E+03 7.62E+03 5.33E+03 3.56E+03 2.32E+03 1.34E+03 7.77E+02 3.63E+02 1.73E+02 6.48E+01 3.66E+01 1.77E+01 5.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.00  0.621  1.70E+05 2.71E+05 3.21E+06 1.11E+04 2.19E+04 3.02E+04 3.48E+04 3.57E+04 3.27E+04 2.87E+04 2.27E+04 1.79E+04 1.29E+04 8.80E+03 5.79E+03 3.45E+03 2.01E+03 1.06E+03 5.52E+02 2.19E+02 1.12E+02 4.76E+01 3.27E+01 3.34E+00 2.06E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.50  0.647  3.91E+05 6.15E+05 7.42E+06 2.45E+04 4.80E+04 6.66E+04 7.68E+04 7.97E+04 7.44E+04 6.58E+04 5.24E+04 4.15E+04 3.03E+04 2.11E+04 1.44E+04 8.62E+03 5.22E+03 2.72E+03 1.55E+03 7.28E+02 3.41E+02 1.56E+02 8.38E+01 3.36E+01 1.32E+01 1.70E+00 1.93E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.00  0.671  8.91E+05 1.38E+06 1.69E+07 5.37E+04 1.05E+05 1.46E+05 1.69E+05 1.76E+05 1.65E+05 1.48E+05 1.19E+05 9.52E+04 7.05E+04 5.00E+04 3.45E+04 2.13E+04 1.32E+04 7.21E+03 3.99E+03 2.09E+03 1.07E+03 4.71E+02 2.32E+02 1.10E+02 3.92E+01 2.10E+01 6.54E+00 3.91E-01 0.00E+00 8.45E-03 1.30E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.50  0.695  2.00E+06 3.07E+06 3.82E+07 1.16E+05 2.28E+05 3.17E+05 3.69E+05 3.85E+05 3.64E+05 3.28E+05 2.67E+05 2.15E+05 1.62E+05 1.16E+05 8.16E+04 5.12E+04 3.25E+04 1.83E+04 1.04E+04 5.57E+03 3.01E+03 1.49E+03 7.05E+02 3.22E+02 1.77E+02 6.98E+01 2.39E+01 1.87E+01 2.61E-01 1.77E-02 3.36E+00 1.30E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.00  0.717  4.45E+06 6.71E+06 8.50E+07 2.43E+05 4.78E+05 6.71E+05 7.90E+05 8.29E+05 7.89E+05 7.16E+05 5.90E+05 4.81E+05 3.65E+05 2.66E+05 1.90E+05 1.21E+05 7.81E+04 4.50E+04 2.67E+04 1.47E+04 8.09E+03 4.23E+03 2.18E+03 1.01E+03 5.25E+02 2.49E+02 1.08E+02 5.00E+01 1.69E+01 7.06E+00 3.41E+00 3.46E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.50  0.739  9.78E+06 1.46E+07 1.88E+08 5.17E+05 1.02E+06 1.43E+06 1.69E+06 1.78E+06 1.70E+06 1.55E+06 1.29E+06 1.06E+06 8.13E+05 6.00E+05 4.33E+05 2.81E+05 1.84E+05 1.09E+05 6.62E+04 3.76E+04 2.15E+04 1.13E+04 6.29E+03 3.05E+03 1.51E+03 8.09E+02 4.02E+02 1.68E+02 9.91E+01 2.47E+01 1.04E+01 8.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.00  0.761  2.13E+07 3.16E+07 4.11E+08 1.09E+06 2.15E+06 3.03E+06 3.59E+06 3.80E+06 3.65E+06 3.34E+06 2.80E+06 2.30E+06 1.79E+06 1.34E+06 9.77E+05 6.43E+05 4.29E+05 2.58E+05 1.60E+05 9.31E+04 5.49E+04 2.96E+04 1.71E+04 8.50E+03 4.46E+03 2.35E+03 1.26E+03 6.05E+02 2.95E+02 1.25E+02 6.75E+01 1.66E+01 1.54E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.50  0.782  4.61E+07 6.76E+07 8.91E+08 2.29E+06 4.52E+06 6.37E+06 7.57E+06 8.03E+06 7.75E+06 7.13E+06 6.03E+06 4.99E+06 3.90E+06 2.95E+06 2.18E+06 1.45E+06 9.82E+05 6.02E+05 3.81E+05 2.26E+05 1.37E+05 7.58E+04 4.46E+04 2.31E+04 1.26E+04 6.77E+03 3.65E+03 1.92E+03 9.14E+02 4.76E+02 1.98E+02 8.17E+01 4.61E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  10.00  0.802  9.90E+07 1.44E+08 1.92E+09 4.76E+06 9.40E+06 1.33E+07 1.58E+07 1.68E+07 1.63E+07 1.51E+07 1.28E+07 1.07E+07 8.44E+06 6.44E+06 4.78E+06 3.23E+06 2.22E+06 1.38E+06 8.90E+05 5.39E+05 3.32E+05 1.89E+05 1.14E+05 6.08E+04 3.32E+04 1.91E+04 1.02E+04 5.70E+03 2.93E+03 1.53E+03 6.64E+02 3.64E+02 1.20E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  11.00  0.841  4.88E+08 6.35E+08 8.66E+09 2.03E+07 4.00E+07 5.67E+07 6.78E+07 7.26E+07 7.08E+07 6.61E+07 5.68E+07 4.78E+07 3.83E+07 2.97E+07 2.25E+07 1.56E+07 1.09E+07 7.01E+06 4.65E+06 2.91E+06 1.86E+06 1.10E+06 6.95E+05 3.90E+05 2.23E+05 1.33E+05 7.56E+04 4.31E+04 2.36E+04 1.39E+04 6.19E+03 3.60E+03 1.68E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  12.00  0.879  2.17E+09 2.73E+09 3.80E+10 8.41E+07 1.66E+08 2.36E+08 2.83E+08 3.05E+08 2.99E+08 2.81E+08 2.44E+08 2.08E+08 1.68E+08 1.32E+08 1.02E+08 7.18E+07 5.14E+07 3.38E+07 2.30E+07 1.49E+07 9.77E+06 5.99E+06 3.90E+06 2.28E+06 1.35E+06 8.40E+05 4.97E+05 2.95E+05 1.70E+05 1.02E+05 5.02E+04 2.95E+04 1.49E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
