                    *********************************************************************************
                    *  Z= 73 A=181: Positive-Parity Spin-dependent Level Density [MeV-1] for TA181  *
   1.50  0.301  1.69E+02 4.62E+02 4.82E+03 3.32E+01 2.01E+01 7.11E+01 5.49E+01 6.70E+01 4.79E+01 4.54E+01 4.23E+01 2.90E+01 1.65E+01 1.06E+01 1.21E+01 9.27E+00 9.97E-03 1.48E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.325  3.18E+02 7.33E+02 8.79E+03 3.33E+01 2.16E+01 7.74E+01 6.38E+01 9.80E+01 8.25E+01 9.69E+01 8.44E+01 6.46E+01 3.77E+01 2.58E+01 1.65E+01 1.52E+01 8.90E+00 1.48E+00 2.97E+00 1.48E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.348  5.27E+02 9.39E+02 1.19E+04 4.58E+01 2.45E+01 9.00E+01 6.29E+01 1.02E+02 9.35E+01 1.32E+02 1.13E+02 1.02E+02 6.87E+01 4.52E+01 2.37E+01 1.80E+01 1.19E+01 2.97E+00 1.49E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.369  8.83E+02 1.91E+03 2.24E+04 9.11E+01 8.34E+01 2.38E+02 1.90E+02 2.32E+02 2.01E+02 1.99E+02 1.65E+02 1.93E+02 1.14E+02 8.64E+01 4.79E+01 2.69E+01 1.65E+01 1.54E+01 4.63E-02 5.19E+00 3.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.389  1.57E+03 3.56E+03 4.12E+04 1.51E+02 1.43E+02 4.52E+02 4.08E+02 5.11E+02 4.03E+02 3.56E+02 3.06E+02 2.74E+02 1.67E+02 1.43E+02 1.01E+02 4.70E+01 2.65E+01 3.37E+01 1.97E+01 1.29E+01 6.48E+00 3.67E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.408  2.99E+03 7.82E+03 9.23E+04 3.32E+02 2.83E+02 9.18E+02 8.26E+02 1.10E+03 9.10E+02 8.85E+02 7.45E+02 5.92E+02 3.52E+02 3.05E+02 2.09E+02 1.44E+02 7.65E+01 5.06E+01 4.25E+01 2.47E+01 1.40E+01 8.21E+00 1.54E+00 1.67E+00 1.83E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.00  0.426  5.38E+03 1.13E+04 1.41E+05 4.04E+02 3.66E+02 1.14E+03 1.06E+03 1.55E+03 1.28E+03 1.37E+03 1.17E+03 1.01E+03 5.93E+02 4.79E+02 3.26E+02 2.43E+02 1.43E+02 7.62E+01 5.30E+01 3.64E+01 2.13E+01 1.56E+01 1.91E+00 3.15E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.25  0.443  9.20E+03 1.92E+04 2.49E+05 6.48E+02 5.78E+02 1.78E+03 1.60E+03 2.35E+03 2.08E+03 2.35E+03 1.99E+03 1.87E+03 1.24E+03 9.29E+02 5.90E+02 4.54E+02 3.16E+02 1.72E+02 1.08E+02 8.19E+01 3.91E+01 3.02E+01 1.43E+01 4.63E+00 3.15E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.50  0.460  1.52E+04 2.84E+04 3.71E+05 9.95E+02 9.06E+02 2.76E+03 2.45E+03 3.39E+03 2.95E+03 3.21E+03 2.79E+03 2.76E+03 1.88E+03 1.48E+03 9.59E+02 6.82E+02 4.81E+02 3.08E+02 1.75E+02 1.22E+02 6.52E+01 4.95E+01 2.69E+01 5.37E+00 4.45E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.75  0.476  2.57E+04 5.55E+04 7.20E+05 1.91E+03 1.90E+03 5.70E+03 5.13E+03 6.92E+03 5.76E+03 5.83E+03 5.12E+03 4.91E+03 3.40E+03 2.93E+03 2.04E+03 1.36E+03 9.22E+02 6.65E+02 4.27E+02 2.78E+02 1.56E+02 1.05E+02 6.30E+01 2.57E+01 5.10E+00 1.67E+00 3.67E-01 0.00E+00 0.00E+00 0.00E+00 1.83E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.00  0.492  4.32E+04 8.51E+04 1.12E+06 2.74E+03 2.78E+03 8.28E+03 7.73E+03 1.07E+04 8.99E+03 9.09E+03 7.83E+03 7.30E+03 4.99E+03 4.49E+03 3.29E+03 2.32E+03 1.55E+03 1.11E+03 7.61E+02 5.01E+02 2.41E+02 1.80E+02 1.03E+02 6.67E+01 1.42E+01 1.09E+01 5.55E+00 1.67E+00 0.00E+00 0.00E+00 1.83E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.25  0.507  7.22E+04 1.47E+05 2.02E+06 4.35E+03 4.30E+03 1.29E+04 1.19E+04 1.72E+04 1.53E+04 1.66E+04 1.43E+04 1.32E+04 9.13E+03 7.97E+03 5.95E+03 4.58E+03 3.11E+03 2.09E+03 1.51E+03 1.01E+03 5.72E+02 3.92E+02 2.71E+02 1.83E+02 8.63E+01 4.61E+01 2.13E+01 8.52E+00 2.03E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.50  0.522  1.16E+05 2.05E+05 2.88E+06 5.86E+03 5.76E+03 1.71E+04 1.58E+04 2.32E+04 2.06E+04 2.28E+04 2.01E+04 1.92E+04 1.34E+04 1.14E+04 8.42E+03 6.75E+03 4.81E+03 3.20E+03 2.23E+03 1.58E+03 9.41E+02 6.49E+02 4.36E+02 2.66E+02 1.61E+02 6.95E+01 4.28E+01 2.19E+01 5.37E+00 1.67E+00 2.03E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.75  0.536  1.86E+05 3.52E+05 4.95E+06 1.06E+04 1.06E+04 3.12E+04 2.82E+04 3.86E+04 3.36E+04 3.68E+04 3.28E+04 3.28E+04 2.35E+04 2.01E+04 1.47E+04 1.14E+04 8.45E+03 6.19E+03 4.24E+03 2.96E+03 1.77E+03 1.17E+03 7.65E+02 4.85E+02 3.14E+02 1.69E+02 8.54E+01 5.95E+01 1.63E+01 8.77E+00 6.85E+00 2.03E+00 5.50E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.00  0.550  2.94E+05 5.18E+05 7.30E+06 1.56E+04 1.56E+04 4.64E+04 4.27E+04 5.92E+04 5.01E+04 5.22E+04 4.67E+04 4.63E+04 3.36E+04 2.97E+04 2.20E+04 1.68E+04 1.25E+04 9.32E+03 6.50E+03 4.51E+03 2.75E+03 1.90E+03 1.28E+03 8.41E+02 5.32E+02 3.13E+02 1.58E+02 1.07E+02 3.31E+01 2.06E+01 1.22E+01 4.62E+00 9.17E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.50  0.577  7.47E+05 1.29E+06 1.88E+07 3.57E+04 3.56E+04 1.06E+05 9.94E+04 1.45E+05 1.27E+05 1.36E+05 1.21E+05 1.15E+05 8.17E+04 7.40E+04 5.73E+04 4.52E+04 3.32E+04 2.46E+04 1.83E+04 1.32E+04 8.30E+03 5.84E+03 4.14E+03 2.82E+03 1.91E+03 1.21E+03 7.74E+02 4.80E+02 2.30E+02 1.26E+02 7.69E+01 1.91E+01 7.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.00  0.602  1.82E+06 3.01E+06 4.46E+07 8.20E+04 8.15E+04 2.43E+05 2.24E+05 3.20E+05 2.80E+05 3.05E+05 2.76E+05 2.75E+05 2.00E+05 1.77E+05 1.35E+05 1.09E+05 8.29E+04 6.31E+04 4.62E+04 3.41E+04 2.22E+04 1.59E+04 1.13E+04 7.75E+03 5.48E+03 3.54E+03 2.46E+03 1.62E+03 8.39E+02 5.62E+02 2.13E+02 3.49E+01 2.72E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.50  0.627  4.39E+06 7.26E+06 1.09E+08 1.96E+05 1.94E+05 5.81E+05 5.41E+05 7.78E+05 6.78E+05 7.31E+05 6.53E+05 6.38E+05 4.69E+05 4.32E+05 3.35E+05 2.67E+05 2.04E+05 1.58E+05 1.18E+05 8.84E+04 5.84E+04 4.27E+04 3.10E+04 2.17E+04 1.55E+04 1.06E+04 7.46E+03 5.05E+03 2.82E+03 1.80E+03 3.46E+02 7.58E+01 9.62E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.00  0.650  1.04E+07 1.67E+07 2.56E+08 4.28E+05 4.26E+05 1.27E+06 1.19E+06 1.72E+06 1.51E+06 1.68E+06 1.52E+06 1.50E+06 1.10E+06 9.95E+05 7.80E+05 6.45E+05 4.94E+05 3.81E+05 2.90E+05 2.22E+05 1.49E+05 1.11E+05 8.18E+04 5.82E+04 4.23E+04 2.92E+04 2.12E+04 1.50E+04 8.92E+03 2.57E+03 5.53E+02 1.60E+02 2.99E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.50  0.673  2.41E+07 3.82E+07 5.92E+08 9.82E+05 9.78E+05 2.92E+06 2.72E+06 3.91E+06 3.42E+06 3.76E+06 3.39E+06 3.39E+06 2.53E+06 2.32E+06 1.82E+06 1.49E+06 1.16E+06 9.16E+05 6.98E+05 5.37E+05 3.65E+05 2.76E+05 2.04E+05 1.49E+05 1.09E+05 7.59E+04 5.59E+04 4.01E+04 1.44E+04 3.96E+03 1.09E+03 4.27E+02 8.31E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.00  0.695  5.53E+07 8.65E+07 1.36E+09 2.11E+06 2.10E+06 6.28E+06 5.93E+06 8.73E+06 7.69E+06 8.54E+06 7.71E+06 7.65E+06 5.73E+06 5.30E+06 4.20E+06 3.50E+06 2.72E+06 2.15E+06 1.67E+06 1.29E+06 8.91E+05 6.83E+05 5.14E+05 3.76E+05 2.81E+05 2.00E+05 1.49E+05 6.02E+04 2.15E+04 6.28E+03 2.20E+03 1.07E+03 2.39E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.50  0.717  1.25E+08 1.92E+08 3.05E+09 4.61E+06 4.60E+06 1.37E+07 1.29E+07 1.90E+07 1.67E+07 1.86E+07 1.69E+07 1.70E+07 1.29E+07 1.19E+07 9.45E+06 7.94E+06 6.26E+06 4.95E+06 3.85E+06 3.02E+06 2.11E+06 1.63E+06 1.24E+06 9.21E+05 6.94E+05 4.97E+05 2.49E+05 8.37E+04 2.92E+04 1.07E+04 4.54E+03 2.59E+03 6.08E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.00  0.738  2.80E+08 4.27E+08 6.83E+09 1.02E+07 1.01E+07 3.03E+07 2.86E+07 4.21E+07 3.71E+07 4.12E+07 3.74E+07 3.76E+07 2.83E+07 2.66E+07 2.13E+07 1.80E+07 1.42E+07 1.13E+07 8.90E+06 7.01E+06 4.94E+06 3.85E+06 2.96E+06 2.22E+06 1.69E+06 9.46E+05 3.51E+05 1.24E+05 4.69E+04 1.86E+04 9.79E+03 6.42E+03 1.63E+04 1.48E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.50  0.758  6.20E+08 9.34E+08 1.50E+10 2.17E+07 2.17E+07 6.47E+07 6.12E+07 9.04E+07 8.01E+07 8.97E+07 8.19E+07 8.26E+07 6.25E+07 5.85E+07 4.70E+07 4.02E+07 3.19E+07 2.54E+07 2.02E+07 1.60E+07 1.14E+07 8.97E+06 6.95E+06 5.27E+06 3.23E+06 1.34E+06 4.75E+05 1.79E+05 7.45E+04 3.57E+04 2.12E+04 1.52E+04 4.09E+04 2.97E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  10.00  0.777  1.36E+09 2.02E+09 3.27E+10 4.68E+07 4.66E+07 1.39E+08 1.32E+08 1.94E+08 1.72E+08 1.93E+08 1.76E+08 1.79E+08 1.36E+08 1.28E+08 1.03E+08 8.85E+07 7.06E+07 5.68E+07 4.53E+07 3.62E+07 2.60E+07 2.05E+07 1.60E+07 1.09E+07 4.21E+06 1.88E+06 6.67E+05 2.72E+05 1.28E+05 7.17E+04 4.71E+04 3.58E+04 1.01E+05 1.33E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  11.00  0.815  6.98E+09 9.22E+09 1.49E+11 2.09E+08 2.08E+08 6.23E+08 5.91E+08 8.75E+08 7.78E+08 8.77E+08 8.05E+08 8.20E+08 6.29E+08 5.96E+08 4.84E+08 4.20E+08 3.37E+08 2.74E+08 2.21E+08 1.78E+08 1.30E+08 8.78E+07 4.14E+07 1.87E+07 8.17E+06 3.71E+06 1.60E+06 7.80E+05 4.63E+05 3.17E+05 2.37E+05 1.92E+05 5.82E+05 6.08E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  12.00  0.852  3.17E+10 4.02E+10 6.38E+11 9.11E+08 9.08E+08 2.72E+09 2.58E+09 3.83E+09 3.42E+09 3.87E+09 3.57E+09 3.65E+09 2.82E+09 2.69E+09 2.20E+09 1.92E+09 1.56E+09 1.27E+09 1.04E+09 6.31E+08 3.35E+08 1.62E+08 8.31E+07 3.92E+07 1.77E+07 8.73E+06 4.51E+06 2.71E+06 1.92E+06 1.49E+06 1.17E+06 9.84E+05 3.15E+06 1.82E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  13.00  0.886  1.35E+11 1.67E+11 2.52E+12 3.97E+09 3.96E+09 1.18E+10 1.12E+10 1.65E+10 1.47E+10 1.68E+10 1.55E+10 1.59E+10 1.23E+10 1.18E+10 9.68E+09 8.52E+09 5.87E+09 3.74E+09 2.07E+09 1.15E+09 6.04E+08 3.18E+08 1.65E+08 8.50E+07 4.23E+07 2.44E+07 1.51E+07 1.07E+07 8.54E+06 7.06E+06 5.75E+06 4.93E+06 1.65E+07 7.15E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  14.00  0.920  5.25E+11 6.14E+11 8.42E+12 1.65E+10 1.64E+10 4.91E+10 4.64E+10 6.85E+10 6.15E+10 7.02E+10 6.48E+10 6.69E+10 4.77E+10 3.96E+10 2.38E+10 1.67E+10 1.03E+10 6.82E+09 3.68E+09 2.18E+09 1.17E+09 6.28E+08 3.39E+08 2.00E+08 1.15E+08 7.86E+07 5.56E+07 4.39E+07 3.73E+07 3.20E+07 2.65E+07 2.30E+07 8.04E+07 2.71E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  0.952  1.33E+12 9.86E+11 1.14E+13 3.85E+10 3.84E+10 1.15E+11 1.10E+11 1.55E+11 1.20E+11 1.12E+11 8.21E+10 7.66E+10 3.99E+10 3.78E+10 1.93E+10 1.58E+10 9.13E+09 6.85E+09 3.34E+09 2.26E+09 1.15E+09 7.12E+08 4.14E+08 2.93E+08 1.95E+08 1.57E+08 1.23E+08 1.03E+08 9.08E+07 7.96E+07 6.68E+07 5.84E+07 2.09E+08 3.34E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  0.983  2.71E+12 1.79E+12 1.76E+13 9.00E+10 8.98E+10 2.69E+11 2.63E+11 3.51E+11 2.35E+11 1.78E+11 1.04E+11 8.76E+10 3.34E+10 3.60E+10 1.57E+10 1.49E+10 8.12E+09 6.87E+09 3.02E+09 2.35E+09 1.12E+09 8.06E+08 5.05E+08 4.29E+08 3.28E+08 3.14E+08 2.71E+08 2.43E+08 2.21E+08 1.98E+08 1.68E+08 1.48E+08 5.46E+08 4.11E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  1.014  5.39E+12 3.56E+12 3.08E+13 2.10E+11 2.10E+11 6.28E+11 6.25E+11 7.96E+11 4.58E+11 2.83E+11 1.31E+11 1.00E+11 2.80E+10 3.44E+10 1.27E+10 1.41E+10 7.22E+09 6.90E+09 2.74E+09 2.45E+09 1.09E+09 9.12E+08 6.15E+08 6.28E+08 5.53E+08 6.28E+08 5.98E+08 5.73E+08 5.39E+08 4.93E+08 4.23E+08 3.76E+08 1.42E+09 5.07E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  1.043  1.09E+13 7.48E+12 5.92E+13 4.92E+11 4.91E+11 1.47E+12 1.49E+12 1.80E+12 8.96E+11 4.51E+11 1.66E+11 1.15E+11 2.35E+10 3.28E+10 1.03E+10 1.34E+10 6.42E+09 6.92E+09 2.48E+09 2.55E+09 1.07E+09 1.03E+09 7.50E+08 9.18E+08 9.33E+08 1.26E+09 1.32E+09 1.35E+09 1.31E+09 1.23E+09 1.06E+09 9.53E+08 3.70E+09 6.24E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  1.072  2.28E+13 1.63E+13 1.21E+14 1.15E+12 1.15E+12 3.44E+12 3.53E+12 4.08E+12 1.75E+12 7.18E+11 2.11E+11 1.31E+11 1.97E+10 3.12E+10 8.39E+09 1.26E+10 5.70E+09 6.94E+09 2.25E+09 2.65E+09 1.04E+09 1.17E+09 9.14E+08 1.34E+09 1.57E+09 2.51E+09 2.91E+09 3.17E+09 3.20E+09 3.06E+09 2.68E+09 2.42E+09 9.65E+09 7.69E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.099  4.90E+13 3.62E+13 2.58E+14 2.69E+12 2.68E+12 8.04E+12 8.41E+12 9.25E+12 3.42E+12 1.14E+12 2.67E+11 1.50E+11 1.65E+10 2.98E+10 6.81E+09 1.20E+10 5.07E+09 6.97E+09 2.04E+09 2.76E+09 1.02E+09 1.32E+09 1.11E+09 1.97E+09 2.65E+09 5.02E+09 6.42E+09 7.48E+09 7.78E+09 7.60E+09 6.74E+09 6.13E+09 2.51E+10 9.48E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.166  4.45E+14 2.80E+14 1.88E+15 2.25E+13 2.24E+13 6.72E+13 7.34E+13 7.14E+13 1.82E+13 3.66E+12 4.80E+11 2.10E+11 1.06E+10 2.64E+10 4.05E+09 1.04E+10 3.78E+09 7.03E+09 1.59E+09 3.04E+09 9.56E+08 1.81E+09 1.83E+09 5.09E+09 9.79E+09 2.84E+10 4.64E+10 6.36E+10 7.21E+10 7.43E+10 6.78E+10 6.28E+10 2.76E+11 1.60E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
