                    *********************************************************************************
                    *  Z= 64 A=153: Positive-Parity Spin-dependent Level Density [MeV-1] for GD153  *
  13.00  0.961  3.04E+10 3.88E+10 6.03E+11 9.46E+08 1.87E+09 2.75E+09 3.31E+09 3.63E+09 3.77E+09 3.83E+09 3.54E+09 3.25E+09 2.74E+09 2.30E+09 1.84E+09 1.44E+09 1.09E+09 8.00E+08 5.69E+08 3.94E+08 2.64E+08 1.65E+08 1.07E+08 6.52E+07 3.84E+07 2.19E+07 1.24E+07 6.99E+06 3.85E+06 2.14E+06 1.16E+06 6.67E+05 2.51E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  14.00  0.997  1.34E+11 1.68E+11 2.66E+12 3.97E+09 7.84E+09 1.15E+10 1.40E+10 1.53E+10 1.60E+10 1.63E+10 1.52E+10 1.41E+10 1.20E+10 1.02E+10 8.23E+09 6.56E+09 5.01E+09 3.73E+09 2.69E+09 1.89E+09 1.30E+09 8.26E+08 5.47E+08 3.43E+08 2.07E+08 1.22E+08 7.18E+07 4.17E+07 2.38E+07 1.37E+07 7.70E+06 4.56E+06 1.80E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  1.032  4.27E+11 4.18E+11 6.73E+12 9.36E+09 1.85E+10 2.73E+10 3.40E+10 3.76E+10 3.96E+10 4.05E+10 3.72E+10 3.50E+10 3.00E+10 2.56E+10 2.12E+10 1.68E+10 1.31E+10 9.78E+09 7.21E+09 5.09E+09 3.53E+09 2.31E+09 1.53E+09 9.79E+08 6.03E+08 3.64E+08 2.19E+08 1.30E+08 7.56E+07 4.45E+07 2.56E+07 1.55E+07 6.44E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  1.066  1.15E+12 1.04E+12 1.70E+13 2.21E+10 4.38E+10 6.46E+10 8.25E+10 9.20E+10 9.76E+10 1.01E+11 9.11E+10 8.70E+10 7.52E+10 6.46E+10 5.44E+10 4.28E+10 3.40E+10 2.57E+10 1.93E+10 1.37E+10 9.60E+09 6.44E+09 4.31E+09 2.79E+09 1.76E+09 1.08E+09 6.71E+08 4.05E+08 2.40E+08 1.45E+08 8.52E+07 5.25E+07 2.30E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  1.098  2.97E+12 2.59E+12 4.32E+13 5.22E+10 1.03E+11 1.53E+11 2.01E+11 2.25E+11 2.41E+11 2.50E+11 2.23E+11 2.17E+11 1.89E+11 1.63E+11 1.40E+11 1.09E+11 8.87E+10 6.73E+10 5.19E+10 3.70E+10 2.61E+10 1.80E+10 1.21E+10 7.97E+09 5.11E+09 3.22E+09 2.05E+09 1.26E+09 7.63E+08 4.73E+08 2.84E+08 1.78E+08 8.25E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  1.130  7.49E+12 6.45E+12 1.10E+14 1.23E+11 2.44E+11 3.61E+11 4.88E+11 5.52E+11 5.95E+11 6.20E+11 5.46E+11 5.39E+11 4.73E+11 4.10E+11 3.60E+11 2.79E+11 2.31E+11 1.77E+11 1.39E+11 9.97E+10 7.10E+10 5.02E+10 3.39E+10 2.28E+10 1.49E+10 9.60E+09 6.27E+09 3.93E+09 2.42E+09 1.54E+09 9.43E+08 6.05E+08 2.95E+08 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  1.161  1.88E+13 1.61E+13 2.79E+14 2.91E+11 5.77E+11 8.54E+11 1.18E+12 1.35E+12 1.47E+12 1.54E+12 1.34E+12 1.34E+12 1.19E+12 1.03E+12 9.26E+11 7.12E+11 6.02E+11 4.64E+11 3.74E+11 2.69E+11 1.93E+11 1.40E+11 9.52E+10 6.49E+10 4.32E+10 2.86E+10 1.92E+10 1.23E+10 7.69E+09 5.02E+09 3.14E+09 2.05E+09 1.06E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.191  4.70E+13 4.03E+13 7.12E+14 6.87E+11 1.36E+12 2.02E+12 2.88E+12 3.31E+12 3.63E+12 3.82E+12 3.27E+12 3.33E+12 2.97E+12 2.60E+12 2.38E+12 1.82E+12 1.57E+12 1.22E+12 1.00E+12 7.24E+11 5.25E+11 3.91E+11 2.67E+11 1.85E+11 1.26E+11 8.50E+10 5.86E+10 3.82E+10 2.44E+10 1.64E+10 1.04E+10 6.97E+09 3.78E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.264  6.00E+14 4.02E+14 7.48E+15 5.88E+12 1.17E+13 1.74E+13 2.65E+13 3.10E+13 3.47E+13 3.70E+13 3.07E+13 3.25E+13 2.96E+13 2.62E+13 2.53E+13 1.89E+13 1.72E+13 1.36E+13 1.19E+13 8.64E+12 6.41E+12 5.09E+12 3.53E+12 2.55E+12 1.81E+12 1.30E+12 9.57E+11 6.55E+11 4.39E+11 3.14E+11 2.11E+11 1.48E+11 9.17E+10 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  1.332  6.18E+15 4.06E+15 8.00E+16 5.04E+13 1.00E+14 1.49E+14 2.44E+14 2.91E+14 3.33E+14 3.59E+14 2.88E+14 3.17E+14 2.94E+14 2.65E+14 2.68E+14 1.97E+14 1.88E+14 1.51E+14 1.40E+14 1.03E+14 7.82E+13 6.63E+13 4.65E+13 3.50E+13 2.62E+13 1.98E+13 1.56E+13 1.12E+13 7.89E+12 6.02E+12 4.25E+12 3.14E+12 2.22E+12 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  1.459  1.11E+18 4.36E+17 9.86E+18 3.69E+15 7.37E+15 1.10E+16 2.07E+16 2.56E+16 3.05E+16 3.38E+16 2.53E+16 3.02E+16 2.91E+16 2.69E+16 3.02E+16 2.14E+16 2.26E+16 1.88E+16 1.95E+16 1.46E+16 1.16E+16 1.13E+16 8.10E+15 6.63E+15 5.46E+15 4.63E+15 4.18E+15 3.30E+15 2.55E+15 2.21E+15 1.73E+15 1.41E+15 1.31E+15 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  1.685  8.90E+21 1.78E+21 2.48E+22 1.99E+19 3.99E+19 6.03E+19 1.49E+20 1.98E+20 2.57E+20 3.00E+20 1.96E+20 2.74E+20 2.85E+20 8.01E+16 9.00E+16 6.39E+16 6.73E+16 5.62E+16 5.83E+16 4.37E+16 3.48E+16 3.36E+16 2.42E+16 1.98E+16 1.63E+16 1.38E+16 1.25E+16 9.88E+15 7.63E+15 6.63E+15 5.18E+15 4.23E+15 3.92E+15 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  1.884  3.56E+22 3.56E+21 4.96E+22 3.97E+19 7.98E+19 1.21E+20 2.98E+20 3.97E+20 5.13E+20 5.99E+20 3.92E+20 5.48E+20 5.70E+20 2.39E+17 2.69E+17 1.90E+17 2.01E+17 1.68E+17 1.74E+17 1.31E+17 1.04E+17 1.00E+17 7.23E+16 5.92E+16 4.88E+16 4.14E+16 3.74E+16 2.96E+16 2.29E+16 1.99E+16 1.55E+16 1.27E+16 1.17E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  2.064  8.90E+22 7.12E+21 9.93E+22 7.94E+19 1.60E+20 2.41E+20 5.96E+20 7.93E+20 1.03E+21 1.20E+21 7.83E+20 1.10E+21 1.14E+21 7.12E+17 8.01E+17 5.68E+17 5.99E+17 5.00E+17 5.19E+17 3.90E+17 3.10E+17 3.00E+17 2.16E+17 1.77E+17 1.46E+17 1.24E+17 1.12E+17 8.86E+16 6.84E+16 5.95E+16 4.65E+16 3.80E+16 3.52E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  2.229  1.96E+23 1.42E+22 1.99E+23 1.59E+20 3.19E+20 4.82E+20 1.19E+21 1.59E+21 2.05E+21 2.40E+21 1.57E+21 2.19E+21 2.28E+21 2.12E+18 2.39E+18 1.69E+18 1.79E+18 1.49E+18 1.55E+18 1.16E+18 9.27E+17 8.97E+17 6.46E+17 5.29E+17 4.36E+17 3.71E+17 3.35E+17 2.65E+17 2.05E+17 1.78E+17 1.39E+17 1.14E+17 1.05E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  2.383  4.09E+23 2.85E+22 3.98E+23 3.18E+20 6.38E+20 9.64E+20 2.38E+21 3.17E+21 4.11E+21 4.79E+21 3.13E+21 4.38E+21 4.56E+21 6.32E+18 7.12E+18 5.05E+18 5.33E+18 4.45E+18 4.63E+18 3.48E+18 2.77E+18 2.68E+18 1.93E+18 1.58E+18 1.30E+18 1.11E+18 1.00E+18 7.93E+17 6.13E+17 5.33E+17 4.17E+17 3.41E+17 3.16E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  2.527  8.37E+23 5.70E+22 7.98E+23 6.35E+20 1.28E+21 1.93E+21 4.76E+21 6.34E+21 8.21E+21 9.58E+21 6.27E+21 8.77E+21 9.12E+21 1.88E+19 2.12E+19 1.50E+19 1.59E+19 1.33E+19 1.38E+19 1.04E+19 8.26E+18 8.01E+18 5.77E+18 4.73E+18 3.90E+18 3.32E+18 3.00E+18 2.37E+18 1.84E+18 1.60E+18 1.25E+18 1.02E+18 9.46E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  2.664  1.69E+24 1.14E+23 1.60E+24 1.27E+21 2.55E+21 3.86E+21 9.53E+21 1.27E+22 1.64E+22 1.92E+22 1.25E+22 1.75E+22 1.82E+22 5.61E+19 6.33E+19 4.49E+19 4.74E+19 3.96E+19 4.13E+19 3.10E+19 2.47E+19 2.39E+19 1.72E+19 1.41E+19 1.17E+19 9.92E+18 8.97E+18 7.11E+18 5.50E+18 4.78E+18 3.74E+18 3.06E+18 2.84E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  2.794  3.41E+24 2.29E+23 3.21E+24 2.54E+21 5.10E+21 7.71E+21 1.91E+22 2.54E+22 3.28E+22 3.83E+22 2.51E+22 3.51E+22 3.65E+22 1.67E+20 1.89E+20 1.34E+20 1.42E+20 1.18E+20 1.23E+20 9.26E+19 7.37E+19 7.15E+19 5.15E+19 4.23E+19 3.49E+19 2.97E+19 2.69E+19 2.13E+19 1.65E+19 1.43E+19 1.12E+19 9.17E+18 8.50E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  2.918  6.85E+24 4.59E+23 6.47E+24 5.08E+21 1.02E+22 1.54E+22 3.81E+22 5.07E+22 6.57E+22 7.66E+22 5.01E+22 7.01E+22 7.29E+22 4.99E+20 5.63E+20 3.99E+20 4.22E+20 3.53E+20 3.68E+20 2.76E+20 2.20E+20 2.14E+20 1.54E+20 1.26E+20 1.04E+20 8.88E+19 8.04E+19 6.37E+19 4.93E+19 4.29E+19 3.36E+19 2.75E+19 2.55E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  3.037  1.38E+25 9.22E+23 1.31E+25 1.02E+22 2.04E+22 3.08E+22 7.62E+22 1.01E+23 1.31E+23 1.53E+23 1.00E+23 1.40E+23 1.46E+23 1.49E+21 1.68E+21 1.19E+21 1.26E+21 1.05E+21 1.10E+21 8.25E+20 6.57E+20 6.39E+20 4.60E+20 3.78E+20 3.12E+20 2.66E+20 2.40E+20 1.91E+20 1.47E+20 1.28E+20 1.01E+20 8.22E+19 7.63E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  3.152  2.77E+25 1.86E+24 2.65E+25 2.03E+22 4.08E+22 6.17E+22 1.52E+23 2.03E+23 2.63E+23 3.07E+23 2.00E+23 2.80E+23 2.92E+23 4.43E+21 5.01E+21 3.55E+21 3.76E+21 3.14E+21 3.28E+21 2.46E+21 1.96E+21 1.91E+21 1.38E+21 1.13E+21 9.33E+20 7.95E+20 7.20E+20 5.71E+20 4.41E+20 3.85E+20 3.01E+20 2.46E+20 2.29E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  3.263  5.57E+25 3.75E+24 5.42E+25 4.06E+22 8.16E+22 1.23E+23 3.05E+23 4.06E+23 5.25E+23 6.13E+23 4.01E+23 5.61E+23 5.83E+23 1.32E+22 1.49E+22 1.06E+22 1.12E+22 9.38E+21 9.79E+21 7.36E+21 5.86E+21 5.70E+21 4.11E+21 3.38E+21 2.79E+21 2.38E+21 2.15E+21 1.71E+21 1.32E+21 1.15E+21 9.02E+20 7.38E+20 6.85E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  3.370  1.12E+26 7.61E+24 1.12E+26 8.13E+22 1.63E+23 2.47E+23 6.09E+23 8.12E+23 1.05E+24 1.23E+24 8.02E+23 1.12E+24 1.17E+24 3.93E+22 4.46E+22 3.15E+22 3.35E+22 2.80E+22 2.92E+22 2.20E+22 1.75E+22 1.70E+22 1.23E+22 1.01E+22 8.35E+21 7.11E+21 6.44E+21 5.11E+21 3.96E+21 3.45E+21 2.70E+21 2.21E+21 2.05E+21 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  3.473  2.28E+26 1.55E+25 2.34E+26 1.62E+23 3.26E+23 4.93E+23 1.22E+24 1.62E+24 2.10E+24 2.45E+24 1.60E+24 2.24E+24 2.33E+24 1.17E+23 1.33E+23 9.40E+22 9.98E+22 8.35E+22 8.73E+22 6.56E+22 5.23E+22 5.09E+22 3.67E+22 3.02E+22 2.50E+22 2.13E+22 1.93E+22 1.53E+22 1.18E+22 1.03E+22 8.09E+21 6.62E+21 6.15E+21 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  3.574  4.66E+26 3.20E+25 4.99E+26 3.25E+23 6.53E+23 9.86E+23 2.44E+24 3.25E+24 4.20E+24 4.90E+24 3.21E+24 4.49E+24 4.67E+24 3.49E+23 3.96E+23 2.80E+23 2.98E+23 2.49E+23 2.61E+23 1.96E+23 1.56E+23 1.52E+23 1.10E+23 9.02E+22 7.46E+22 6.36E+22 5.77E+22 4.58E+22 3.55E+22 3.09E+22 2.42E+22 1.98E+22 1.84E+22 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  3.672  9.60E+26 6.69E+25 1.09E+27 6.50E+23 1.31E+24 1.97E+24 4.87E+24 6.49E+24 8.40E+24 9.81E+24 6.41E+24 8.97E+24 9.33E+24 1.04E+24 1.18E+24 8.35E+23 8.88E+23 7.43E+23 7.78E+23 5.85E+23 4.67E+23 4.55E+23 3.28E+23 2.70E+23 2.23E+23 1.90E+23 1.73E+23 1.37E+23 1.06E+23 9.26E+22 7.26E+22 5.94E+22 5.53E+22 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  3.767  2.01E+27 1.42E+26 2.45E+27 1.30E+24 2.61E+24 3.94E+24 9.75E+24 1.30E+25 1.68E+25 1.96E+25 1.28E+25 1.79E+25 1.87E+25 3.10E+24 3.52E+24 2.49E+24 2.65E+24 2.22E+24 2.32E+24 1.75E+24 1.39E+24 1.36E+24 9.80E+23 8.06E+23 6.67E+23 5.69E+23 5.17E+23 4.10E+23 3.18E+23 2.77E+23 2.17E+23 1.78E+23 1.66E+23 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 64 A=155: Negative-parity Spin-dependent Level Density [MeV-1] for GD155  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.133  1.00E+00 6.02E+00 4.15E+01 0.00E+00 1.67E+00 1.45E+00 1.45E+00 1.45E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.188  4.00E+00 1.20E+01 1.19E+02 0.00E+00 1.67E+00 1.45E+00 1.45E+00 1.45E+00 3.12E+00 2.90E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.231  7.00E+00 1.33E+01 1.91E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 1.45E+00 3.12E+00 2.90E+00 2.90E+00 2.90E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.266  1.20E+01 2.67E+01 2.87E+02 0.00E+00 4.78E+00 6.02E+00 4.35E+00 0.00E+00 0.00E+00 2.90E+00 2.90E+00 2.90E+00 2.90E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.298  2.30E+01 6.73E+01 6.50E+02 3.34E+00 9.43E+00 1.20E+01 1.01E+01 8.73E+00 9.13E+00 5.80E+00 0.00E+00 2.90E+00 2.90E+00 2.90E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.326  4.40E+01 1.01E+02 1.06E+03 5.01E+00 1.09E+01 1.35E+01 1.45E+01 1.17E+01 1.51E+01 1.30E+01 7.25E+00 1.45E+00 2.90E+00 2.90E+00 2.90E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.352  8.10E+01 1.95E+02 1.99E+03 1.20E+01 2.43E+01 2.96E+01 2.63E+01 2.33E+01 1.97E+01 1.88E+01 1.59E+01 1.30E+01 5.80E+00 0.00E+00 2.90E+00 2.90E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
