# Z   N   A      M      Etot    Emac    Emic     b2      b3      b4      b5      b6      b7      b8     Qa      Sp      Sn      S2p     S2n
 103 175 278  148.84   -4.53    0.52   -5.04    0.10    0.00   -0.04    0.00    0.01    0.00    0.00    4.75    6.08    4.48   14.79    9.32
 103 176 279  152.37   -4.12    0.52   -4.64    0.10    0.00   -0.04    0.00    0.01    0.00    0.00    4.91    5.91    4.54   14.92    9.01
 103 177 280  156.13   -4.97    0.30   -5.27   -0.10    0.00   -0.02    0.00    0.01    0.00    0.01    4.65    6.13    4.31   15.18    8.85
 103 178 281  159.81   -4.63    0.36   -4.99   -0.10    0.00   -0.02    0.00    0.01    0.00    0.01    4.67    6.21    4.40   15.61    8.71
 103 179 282  164.25   -5.00    0.08   -5.08    0.04    0.00   -0.02    0.00    0.00    0.00    0.00    5.10    6.46    3.62   15.94    8.02
 103 180 283  167.97   -4.81    0.14   -4.95   -0.06    0.00   -0.02    0.00    0.00    0.00    0.00    4.71    6.49    4.35   16.30    7.98
 103 181 284  172.10   -5.69    0.18   -5.87   -0.04    0.00   -0.02    0.00   -0.01    0.00    0.00    4.06    6.51    3.94   16.63    8.29
 103 182 285  176.25   -5.27    0.23   -5.50   -0.04    0.00   -0.03    0.00   -0.01    0.00    0.00    4.13    6.81    3.93   16.97    7.87
 103 183 286  180.58   -6.14    0.12   -6.26   -0.01    0.03    0.00    0.00    0.00    0.00    0.00    4.00    7.07    3.73   17.27    7.66
 103 184 287  184.91   -5.73    0.23   -5.95    0.00    0.04    0.00    0.00    0.01    0.00    0.00    3.85    7.09    3.74   17.62    7.47
 103 185 288  191.26   -4.77    0.75   -5.52    0.01    0.08    0.01    0.01    0.01    0.00    0.00    5.56    7.39    1.72   17.92    5.46
 103 186 289  195.46   -4.68    0.66   -5.35    0.00    0.08    0.00    0.00    0.01    0.00    0.00    5.09    7.51    3.87   18.31    5.59
 103 187 290  201.80   -3.92    1.05   -4.97    0.01   -0.10    0.01   -0.01    0.00    0.00    0.00    4.77    7.71    1.73   18.59    5.60
 103 188 291  206.34   -3.69    1.00   -4.69    0.00    0.10    0.01    0.00    0.00    0.00    0.00    4.71    7.84    3.54   18.99    5.27
 103 189 292  212.53   -3.25    2.39   -5.64    0.05   -0.13    0.04   -0.03    0.00   -0.01    0.00    4.30    7.96    1.87   19.20    5.41
 103 190 293  217.43   -2.84    1.49   -4.33    0.03   -0.12    0.01   -0.01    0.00    0.00    0.00    4.25    7.98    3.18   19.57    5.05
 103 191 294  223.39   -2.82    2.70   -5.51    0.05   -0.15    0.04   -0.02   -0.01    0.00    0.00    3.81    8.37    2.11   19.81    5.29
 103 192 295  228.48   -2.38    2.47   -4.86    0.06    0.15    0.04    0.02    0.00    0.00    0.00    3.64    8.36    2.98   20.12    5.09
 104 140 244   97.93   -0.63    0.58   -1.20    0.24    0.00    0.04    0.00   -0.02    0.00   -0.01   10.90    0.26    9.67   -0.53   18.74
 104 141 245   97.22   -1.45    0.70   -2.15    0.23    0.00    0.04    0.00   -0.02    0.00   -0.01   10.84    0.37    8.78   -0.17   18.44
 104 142 246   95.88   -1.43    0.72   -2.14    0.24    0.00    0.04    0.00   -0.02    0.00   -0.01   10.63    0.71    9.42    0.31   18.19
 104 143 247   95.48   -2.23    0.91   -3.14    0.24    0.00    0.04    0.00   -0.03    0.00   -0.01   10.58    0.78    8.46    0.71   17.88
 104 144 248   94.43   -2.20    0.86   -3.05    0.24    0.00    0.04    0.00   -0.03    0.00   -0.01   10.41    1.12    9.12    1.14   17.58
 104 145 249   94.26   -3.07    1.07   -4.14    0.24    0.00    0.04    0.00   -0.04    0.00   -0.01   10.22    1.19    8.25    1.51   17.37
 104 146 250   93.60   -2.93    0.97   -3.90    0.24    0.00    0.03    0.00   -0.04    0.00   -0.01   10.17    1.54    8.73    2.02   16.98
 104 147 251   93.78   -3.73    1.03   -4.77    0.24    0.00    0.02    0.00   -0.04    0.00   -0.01   10.16    1.63    7.89    2.47   16.62
 104 148 252   93.31   -3.67    1.01   -4.69    0.24    0.00    0.02    0.00   -0.04    0.00    0.00    9.85    1.99    8.54    2.98   16.43
 104 149 253   93.60   -4.65    1.17   -5.81    0.25    0.00    0.01    0.00   -0.05    0.00    0.00    9.50    2.11    7.78    3.52   16.32
 104 150 254   93.52   -4.48    1.18   -5.66    0.25    0.00    0.01    0.00   -0.05    0.00    0.00    9.38    2.47    8.16    3.98   15.94
 104 151 255   93.86   -5.66    1.38   -7.03    0.25    0.00    0.00    0.00   -0.05    0.00    0.01    8.89    2.60    7.73    4.50   15.88
 104 152 256   94.27   -5.26    1.45   -6.71    0.25    0.00    0.00    0.00   -0.05    0.00    0.01    8.93    2.97    7.66    4.97   15.39
 104 153 257   95.87   -5.45    1.67   -7.12    0.25    0.00   -0.01    0.00   -0.06    0.00    0.02    9.66    3.09    6.47    5.48   14.14
 104 154 258   96.37   -5.22    1.53   -6.74    0.25    0.00   -0.01    0.00   -0.05    0.00    0.02    9.28    3.41    7.57    5.93   14.04
 104 155 259   98.16   -5.47    1.90   -7.37    0.25    0.00   -0.02    0.00   -0.06    0.00    0.03    8.97    3.57    6.28    6.48   13.85
 104 156 260   98.98   -5.18    1.68   -6.86    0.25    0.00   -0.02    0.00   -0.05    0.00    0.02    8.83    3.88    7.25    6.92   13.53
 104 157 261  100.86   -5.60    2.22   -7.82    0.25    0.00   -0.03    0.00   -0.05    0.00    0.03    8.37    4.03    6.19    7.48   13.44
 104 158 262  101.99   -5.25    1.85   -7.09    0.25    0.00   -0.03    0.00   -0.05    0.00    0.03    8.24    4.32    6.94    7.89   13.14
 104 159 263  104.04   -5.74    1.90   -7.64    0.24    0.00   -0.04    0.00   -0.04    0.00    0.03    7.85    4.41    6.02    8.40   12.96
 104 160 264  105.38   -5.43    1.61   -7.03    0.24    0.00   -0.04    0.00   -0.04    0.00    0.03    7.65    4.76    6.74    8.80   12.76
 104 161 265  107.38   -6.22    1.68   -7.90    0.23    0.00   -0.05    0.00   -0.03    0.00    0.03    7.09    4.91    6.07    9.27   12.81
 104 162 266  109.08   -5.78    1.64   -7.42    0.23    0.00   -0.05    0.00   -0.03    0.00    0.02    7.05    5.27    6.37    9.66   12.44
 104 163 267  112.34   -5.54    1.51   -7.05    0.22    0.00   -0.06    0.00   -0.02    0.00    0.02    7.85    5.43    4.80   10.06   11.18
 104 164 268  114.34   -5.03    1.42   -6.46    0.22    0.00   -0.06    0.00   -0.02    0.00    0.02    7.76    5.71    6.07   10.37   10.88
 104 165 269  118.09   -4.55    1.52   -6.07    0.21    0.00   -0.07    0.00    0.00    0.00    0.01    7.84    5.87    4.33   10.67   10.40
 104 166 270  120.06   -4.31    1.33   -5.63    0.20   -0.01   -0.06    0.00   -0.01    0.00    0.01    7.50    6.20    6.10   11.01   10.43
 104 167 271  123.84   -4.01    1.15   -5.15    0.19    0.00   -0.06    0.00    0.00    0.00    0.01    7.23    6.26    4.28   11.32   10.39
 104 168 272  126.05   -3.75    1.11   -4.86    0.19    0.00   -0.06    0.00    0.00    0.00    0.01    7.14    6.58    5.87   11.65   10.15
 104 169 273  129.76   -3.75    0.90   -4.65    0.17    0.00   -0.05    0.00    0.00    0.00    0.01    6.75    6.66    4.36   11.94   10.22
 104 170 274  132.16   -3.53    0.90   -4.42    0.16    0.00   -0.05    0.00    0.00    0.00    0.01    6.62    6.98    5.68   12.28   10.03
 104 171 275  135.74   -3.88    0.85   -4.72    0.14    0.00   -0.05    0.00    0.01    0.00    0.00    6.19    7.05    4.49   12.51   10.17
 104 172 276  138.38   -3.63    0.77   -4.40    0.14    0.00   -0.05    0.00    0.01    0.00    0.00    6.09    7.37    5.43   12.87    9.92
 104 173 277  142.00   -4.15    1.34   -5.49    0.13    0.00   -0.07    0.00    0.02    0.00    0.00    5.91    7.31    4.45   13.26    9.88
 104 174 278  144.79   -3.97    0.26   -4.22   -0.13    0.00    0.00    0.00    0.01    0.00    0.00    5.69    7.74    5.28   13.45    9.73
 104 175 279  148.38   -4.74    0.60   -5.33    0.10    0.00   -0.04    0.00    0.01    0.00    0.00    5.27    7.75    4.49   13.83    9.77
 104 176 280  151.44   -4.49    0.19   -4.68   -0.11    0.00    0.00    0.00    0.00    0.00    0.00    5.35    8.23    5.01   14.14    9.50
 104 177 281  155.10   -5.39    0.26   -5.65   -0.10    0.00   -0.02    0.00    0.01    0.00    0.01    5.04    8.32    4.41   14.45    9.42
 104 178 282  158.46   -5.05    0.31   -5.36   -0.10    0.00   -0.02    0.00    0.01    0.00    0.01    5.03    8.64    4.71   14.85    9.12
 104 179 283  162.88   -5.39    0.13   -5.52   -0.07    0.00   -0.01    0.00    0.00    0.00    0.00    5.48    8.66    3.65   15.13    8.36
 104 180 284  166.29   -5.20    0.09   -5.29   -0.06    0.00   -0.01    0.00    0.00    0.00    0.00    5.14    8.97    4.66   15.46    8.31
 104 181 285  170.42   -6.04    0.16   -6.20   -0.04    0.00   -0.02    0.00   -0.01    0.00    0.00    4.57    8.97    3.94   15.49    8.60
 104 182 286  174.26   -5.62    0.18   -5.80   -0.04    0.00   -0.02    0.00   -0.01    0.00    0.00    4.65    9.28    4.24   16.09    8.18
 104 183 287  178.59   -6.44    0.02   -6.47    0.00    0.01    0.00    0.00    0.00    0.00    0.00    4.84    9.28    3.73   16.35    7.97
 104 184 288  182.61   -6.04    0.06   -6.10    0.00    0.02    0.00    0.00    0.00    0.00    0.00    4.42    9.59    4.06   16.68    7.79
 104 185 289  188.93   -5.07    0.64   -5.71    0.01    0.07    0.01    0.01    0.00    0.00    0.00    6.14    9.62    1.75   17.01    5.80
 104 186 290  192.85   -4.96    0.54   -5.49    0.00    0.07    0.00    0.00    0.00    0.00    0.00    5.71    9.90    4.16   17.41    5.90
 104 187 291  199.12   -4.23    1.04   -5.27    0.02    0.10    0.01    0.01    0.00    0.00    0.00    5.33    9.98    1.80   17.69    5.96
 104 188 292  203.39   -3.95    0.99   -4.93    0.01    0.10    0.01    0.00    0.00    0.00    0.00    5.28   10.24    3.80   18.08    5.60
 104 189 293  209.49   -3.58    1.98   -5.56    0.05   -0.13    0.03   -0.02    0.00   -0.01    0.00    4.83   10.34    1.97   18.30    5.77
 104 190 294  214.03   -3.20    1.65   -4.85    0.04   -0.12    0.02   -0.01    0.00    0.00    0.00    4.72   10.68    3.53   18.67    5.50
 104 191 295  220.06   -3.09    2.51   -5.60    0.06    0.15    0.03    0.02    0.00    0.00    0.00    4.43   10.62    2.05   18.99    5.57
 104 192 296  224.80   -2.70    2.12   -4.81    0.05    0.14    0.03    0.02    0.00    0.00    0.00    4.25   10.97    3.33   19.33    5.38
 105 141 246  105.89   -1.39    0.52   -1.91    0.23    0.00    0.03    0.00   -0.03    0.00    0.00   11.31   -1.37    8.90   -1.01   18.81
 105 142 247  104.30   -1.52    0.60   -2.12    0.25    0.00    0.01    0.00   -0.03    0.00    0.00   10.97   -1.13    9.66   -0.43   18.56
 105 143 248  103.63   -2.27    0.72   -2.99    0.24    0.00    0.02    0.00   -0.04    0.00    0.00   10.90   -0.85    8.74   -0.07   18.40
 105 144 249  102.44   -2.29    0.75   -3.04    0.25    0.00    0.01    0.00   -0.04    0.00    0.00   10.72   -0.72    9.26    0.40   18.00
 105 145 250  101.96   -3.13    0.85   -3.99    0.25    0.00    0.01    0.00   -0.04    0.00    0.00   10.56   -0.41    8.55    0.78   17.81
 105 146 251  101.09   -3.13    0.84   -3.96    0.25    0.00    0.01    0.00   -0.04    0.00    0.00   10.40   -0.20    8.94    1.34   17.49
 105 147 252  100.83   -4.03    0.94   -4.97    0.25    0.00    0.00    0.00   -0.04    0.00    0.01   10.24    0.24    8.33    1.87   17.27
 105 148 253  100.24   -4.03    0.97   -5.00    0.25    0.00    0.00    0.00   -0.04    0.00    0.01    9.96    0.36    8.66    2.36   16.99
 105 149 254  100.02   -5.17    1.20   -6.36    0.25    0.00   -0.01    0.00   -0.05    0.00    0.01    9.47    0.87    8.29    2.99   16.96
 105 150 255   99.90   -4.96    1.18   -6.14    0.25    0.00    0.00    0.00   -0.05    0.00    0.01    9.46    0.91    8.19    3.38   16.48
 105 151 256   99.83   -6.22    1.38   -7.60    0.25    0.00   -0.01    0.00   -0.05    0.00    0.01    8.98    1.32    8.14    3.92   16.33
 105 152 257  100.15   -5.85    1.38   -7.22    0.25    0.00   -0.01    0.00   -0.05    0.00    0.01    9.02    1.41    7.76    4.38   15.89
 105 153 258  101.31   -6.13    1.60   -7.73    0.25    0.00   -0.02    0.00   -0.05    0.00    0.02    9.72    1.84    6.90    4.94   14.66
 105 154 259  101.69   -5.96    1.54   -7.50    0.25    0.00   -0.02    0.00   -0.05    0.00    0.02    9.32    1.97    7.69    5.38   14.60
 105 155 260  103.04   -6.33    1.87   -8.20    0.25    0.00   -0.03    0.00   -0.05    0.00    0.03    8.94    2.41    6.72    5.98   14.42
 105 156 261  103.77   -6.06    1.79   -7.85    0.25    0.00   -0.03    0.00   -0.05    0.00    0.03    8.85    2.50    7.34    6.39   14.07
 105 157 262  105.20   -6.59    2.21   -8.80    0.25    0.00   -0.04    0.00   -0.05    0.00    0.04    8.33    2.95    6.64    6.98   13.98
 105 158 263  106.26   -6.25    1.96   -8.21    0.25    0.00   -0.04    0.00   -0.05    0.00    0.03    8.26    3.02    7.01    7.33   13.65
 105 159 264  107.93   -6.80    2.15   -8.95    0.25    0.00   -0.05    0.00   -0.05    0.00    0.03    7.90    3.40    6.40    7.81   13.42
 105 160 265  109.24   -6.45    1.93   -8.38    0.24    0.00   -0.05    0.00   -0.04    0.00    0.03    7.80    3.43    6.76    8.19   13.17
 105 161 266  110.92   -7.23    1.93   -9.16    0.24    0.00   -0.06    0.00   -0.03    0.00    0.03    7.33    3.75    6.39    8.66   13.16
 105 162 267  112.59   -6.76    1.85   -8.62    0.23    0.00   -0.06    0.00   -0.03    0.00    0.03    7.32    3.78    6.40    9.05   12.79
 105 163 268  115.60   -6.45    1.70   -8.15    0.23    0.00   -0.06    0.00   -0.02    0.00    0.02    8.17    4.03    5.06    9.47   11.46
 105 164 269  117.58   -5.91    1.65   -7.56    0.23    0.00   -0.06    0.00   -0.02    0.00    0.02    8.10    4.05    6.09    9.76   11.15
 105 165 270  121.06   -5.36    1.71   -7.07    0.22    0.00   -0.07    0.00   -0.01    0.00    0.02    8.15    4.31    4.59   10.18   10.67
 105 166 271  123.04   -5.06    1.52   -6.58    0.22    0.00   -0.06    0.00   -0.01    0.00    0.02    7.86    4.30    6.10   10.51   10.68
 105 167 272  126.62   -4.64    1.92   -6.55    0.20    0.00   -0.08    0.00    0.01    0.00    0.01    7.53    4.51    4.49   10.77   10.58
 105 168 273  128.83   -4.33    1.42   -5.76    0.20    0.00   -0.06    0.00   -0.01    0.00    0.01    7.43    4.51    5.87   11.09   10.36
 105 169 274  132.32   -4.23    1.49   -5.72    0.18    0.00   -0.07    0.00    0.01    0.00    0.01    7.08    4.73    4.58   11.39   10.45
 105 170 275  134.73   -3.94    1.45   -5.39    0.18    0.00   -0.07    0.00    0.01    0.00    0.00    6.97    4.71    5.66   11.70   10.24
 105 171 276  138.10   -4.18    1.01   -5.19    0.15    0.00   -0.06    0.00    0.01    0.00    0.00    6.54    4.92    4.70   11.97   10.36
 105 172 277  140.72   -3.90    1.01   -4.90    0.15    0.00   -0.06    0.00    0.01    0.00    0.00    6.45    4.94    5.45   12.31   10.15
 105 173 278  144.04   -4.41    1.56   -5.97    0.13    0.00   -0.07    0.00    0.02    0.00    0.00    6.12    5.25    4.76   12.56   10.21
 105 174 279  146.85   -4.16    0.74   -4.90    0.12    0.00   -0.05    0.00    0.01    0.00    0.00    5.96    5.23    5.26   12.98   10.02
 105 175 280  150.08   -4.97    0.76   -5.73    0.09    0.00   -0.05    0.00    0.01    0.00    0.00    5.63    5.59    4.84   13.34   10.10
 105 176 281  153.27   -4.54    0.78   -5.32    0.09    0.00   -0.05    0.00    0.01    0.00    0.00    5.60    5.46    4.88   13.68    9.72
 105 177 282  156.92   -5.14    0.26   -5.40   -0.10    0.00   -0.02    0.00    0.01    0.00    0.00    5.66    5.46    4.42   13.79    9.30
 105 178 283  160.25   -4.78    0.31   -5.09   -0.10    0.01   -0.02    0.00    0.01    0.00    0.01    5.45    5.50    4.75   14.14    9.16
 105 179 284  164.25   -5.24    0.25   -5.48    0.05    0.00   -0.03    0.00    0.01    0.00    0.00    5.69    5.92    4.07   14.58    8.82
 105 180 285  167.69   -4.97    0.16   -5.12   -0.05    0.02   -0.02    0.00    0.00    0.00    0.00    5.46    5.89    4.63   14.86    8.70
 105 181 286  171.50   -5.81    0.27   -6.08   -0.04    0.02   -0.03    0.00   -0.01    0.00    0.00    4.83    6.20    4.26   15.18    8.89
 105 182 287  175.31   -5.38    0.28   -5.66   -0.04   -0.02   -0.03    0.00   -0.01    0.00    0.00    4.91    6.24    4.27   15.52    8.53
 105 183 288  179.39   -6.15    0.06   -6.21   -0.01    0.02   -0.01    0.00    0.00    0.00    0.00    4.86    6.49    3.99   15.77    8.26
 105 184 289  183.39   -5.72    0.14   -5.86    0.00    0.04    0.00    0.00    0.00    0.00    0.00    4.72    6.51    4.07   16.10    8.06
 105 185 290  189.47   -4.68    0.63   -5.31    0.00    0.07    0.01    0.01    0.00    0.00    0.01    6.46    6.75    1.99   16.37    6.06
 105 186 291  193.28   -4.64    0.51   -5.15    0.00    0.07    0.00    0.00    0.00    0.00    0.00    5.94    6.86    4.26   16.76    6.25
 105 187 292  199.34   -3.81    0.95   -4.77    0.01    0.09    0.01    0.00    0.00    0.00    0.00    5.65    7.07    2.01   17.04    6.28
 105 188 293  203.48   -3.62    0.88   -4.50    0.00    0.09    0.00    0.00    0.00    0.00    0.00    5.59    7.19    3.93   17.43    5.94
 105 189 294  209.54   -2.98    1.45   -4.43    0.02    0.12    0.01    0.00    0.00    0.00    0.00    5.31    7.24    2.01   17.57    5.94
 105 190 295  213.93   -2.72    1.33   -4.05    0.01    0.11    0.01    0.00    0.00    0.00    0.00    5.17    7.39    3.68   18.07    5.69
 105 191 296  219.83   -2.43    2.35   -4.78    0.05    0.14    0.03    0.02   -0.01    0.00    0.00    4.87    7.51    2.17   18.14    5.85
 105 192 297  224.52   -2.06    2.13   -4.19    0.05   -0.14    0.02   -0.02   -0.01    0.00    0.00    4.67    7.57    3.38   18.54    5.56
 106 142 248  111.76   -0.97    0.43   -1.40    0.24    0.00    0.02    0.00   -0.03    0.00    0.00   11.41   -0.17    9.92   -1.30   18.98
 106 143 249  111.00   -1.73    0.58   -2.31    0.24    0.00    0.02    0.00   -0.03    0.00   -0.01   11.35   -0.08    8.83   -0.94   18.75
 106 144 250  109.48   -1.74    0.55   -2.29    0.24    0.00    0.02    0.00   -0.03    0.00    0.00   11.18    0.25    9.59   -0.47   18.42
 106 145 251  108.95   -2.56    0.69   -3.24    0.24    0.00    0.02    0.00   -0.04    0.00   -0.01   11.05    0.29    8.60   -0.12   18.19
 106 146 252  107.73   -2.57    0.67   -3.24    0.24    0.00    0.01    0.00   -0.04    0.00    0.00   10.87    0.65    9.30    0.45   17.90
 106 147 253  107.40   -3.47    0.81   -4.28    0.24    0.00    0.00    0.00   -0.04    0.00    0.01   10.72    0.71    8.40    0.95   17.69
 106 148 254  106.47   -3.46    0.83   -4.29    0.24    0.00    0.00    0.00   -0.04    0.00    0.00   10.45    1.06    9.00    1.42   17.40
 106 149 255  106.15   -4.63    1.07   -5.70    0.25    0.00   -0.01    0.00   -0.05    0.00    0.01    9.95    1.15    8.39    2.03   17.39
 106 150 256  105.70   -4.42    1.05   -5.46    0.25    0.00   -0.01    0.00   -0.04    0.00    0.01    9.96    1.48    8.52    2.39   16.91
 106 151 257  105.56   -5.68    1.24   -6.92    0.25    0.00   -0.01    0.00   -0.05    0.00    0.01    9.53    1.56    8.21    2.88   16.74
 106 152 258  105.55   -5.30    1.31   -6.61    0.25    0.00   -0.01    0.00   -0.05    0.00    0.01    9.61    1.88    8.08    3.30   16.29
 106 153 259  106.64   -5.60    1.57   -7.17    0.25    0.00   -0.02    0.00   -0.05    0.00    0.02   10.35    1.97    6.99    3.81   15.07
 106 154 260  106.64   -5.46    1.50   -6.97    0.25    0.00   -0.02    0.00   -0.05    0.00    0.02    9.95    2.33    8.06    4.30   15.05
 106 155 261  107.90   -5.86    1.90   -7.76    0.25    0.00   -0.03    0.00   -0.05    0.00    0.03    9.61    2.43    6.82    4.84   14.88
 106 156 262  108.28   -5.61    1.79   -7.40    0.25    0.00   -0.03    0.00   -0.05    0.00    0.03    9.49    2.77    7.69    5.28   14.50
 106 157 263  109.61   -6.18    2.27   -8.46    0.25    0.00   -0.04    0.00   -0.05    0.00    0.04    9.02    2.88    6.74    5.83   14.43
 106 158 264  110.33   -5.85    1.97   -7.82    0.25    0.00   -0.04    0.00   -0.05    0.00    0.03    8.92    3.22    7.36    6.24   14.10
 106 159 265  111.90   -6.43    2.09   -8.52    0.25    0.00   -0.05    0.00   -0.04    0.00    0.03    8.62    3.31    6.50    6.72   13.85
 106 160 266  112.84   -6.13    1.86   -7.98    0.24    0.00   -0.05    0.00   -0.04    0.00    0.03    8.43    3.68    7.13    7.11   13.63
 106 161 267  114.38   -6.98    1.87   -8.85    0.24    0.00   -0.06    0.00   -0.03    0.00    0.03    7.92    3.82    6.53    7.57   13.66
 106 162 268  115.69   -6.56    1.83   -8.38    0.23    0.00   -0.06    0.00   -0.03    0.00    0.03    7.89    4.19    6.77    7.97   13.30
 106 163 269  118.55   -6.33    1.69   -8.03    0.22    0.00   -0.07    0.00   -0.02    0.00    0.02    8.75    4.33    5.21    8.37   11.97
 106 164 270  120.24   -5.76    1.67   -7.43    0.22    0.00   -0.07    0.00   -0.02    0.00    0.02    8.74    4.63    6.38    8.68   11.59
 106 165 271  123.60   -5.28    1.75   -7.02    0.21    0.00   -0.07    0.00    0.00    0.00    0.02    8.84    4.75    4.71    9.06   11.09
 106 166 272  125.27   -4.96    1.54   -6.50    0.21    0.00   -0.07    0.00   -0.01    0.00    0.02    8.50    5.06    6.41    9.36   11.11
 106 167 273  128.72   -4.61    1.78   -6.39    0.21    0.00   -0.08    0.00    0.01    0.00    0.01    8.21    5.19    4.62    9.70   11.02
 106 168 274  130.60   -4.31    1.49   -5.80    0.20    0.00   -0.07    0.00    0.00    0.00    0.01    8.13    5.51    6.19   10.02   10.81
 106 169 275  134.05   -4.20    1.38   -5.57    0.18    0.00   -0.07    0.00    0.01    0.00    0.01    7.79    5.55    4.62   10.29   10.81
 106 170 276  136.12   -3.93    1.16   -5.09    0.17    0.00   -0.06    0.00    0.00    0.00    0.01    7.65    5.90    6.00   10.61   10.63
 106 171 277  139.37   -4.24    0.90   -5.14    0.15    0.00   -0.05    0.00    0.01    0.00    0.00    7.19    6.02    4.82   10.94   10.82
 106 172 278  141.66   -3.98    0.82   -4.79    0.14    0.00   -0.05    0.00    0.01    0.00    0.00    7.08    6.36    5.79   11.30   10.61
 106 173 279  144.90   -4.51    0.45   -4.97    0.12    0.00   -0.04    0.00    0.00    0.00    0.00    6.74    6.43    4.83   11.68   10.62
 106 174 280  147.37   -4.28    0.47   -4.74    0.11    0.00   -0.04    0.00    0.01    0.00    0.00    6.57    6.76    5.60   11.99   10.43
 106 175 281  150.57   -5.07    0.60   -5.67    0.10    0.00   -0.05    0.00    0.01    0.00    0.00    6.14    6.80    4.88   12.38   10.47
 106 176 282  153.45   -4.65    0.59   -5.24    0.10    0.00   -0.04    0.00    0.01    0.00    0.00    6.23    7.11    5.19   12.57   10.07
 106 177 283  156.81   -5.49    0.25   -5.74   -0.10    0.00   -0.02    0.00    0.01    0.00    0.01    6.01    7.40    4.71   12.87    9.90
 106 178 284  159.82   -5.13    0.31   -5.44   -0.10    0.00   -0.02    0.00    0.01    0.00    0.01    5.96    7.72    5.06   13.21    9.77
 106 179 285  163.91   -5.45    0.12   -5.57   -0.07    0.00   -0.02    0.00    0.00    0.00    0.00    6.39    7.63    3.98   13.55    9.04
 106 180 286  166.85   -5.38    0.00   -5.38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.96    8.13    5.13   14.02    9.12
 106 181 287  170.78   -6.06    0.16   -6.22   -0.04    0.00   -0.02    0.00   -0.01    0.00    0.00    5.47    8.02    4.14   14.22    9.27
 106 182 288  174.28   -5.62    0.19   -5.81   -0.04    0.00   -0.03    0.00   -0.01    0.00    0.00    5.56    8.32    4.57   14.56    8.71
 106 183 289  178.34   -6.37    0.00   -6.37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.49    8.34    4.01   14.83    8.58
 106 184 290  182.02   -5.95    0.00   -5.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.34    8.65    4.39   15.16    8.40
 106 185 291  188.10   -4.88    0.57   -5.45    0.01    0.07    0.01    0.01    0.01    0.00    0.00    7.08    8.66    2.00   15.41    6.38
 106 186 292  191.60   -4.83    0.37   -5.19    0.00   -0.06    0.00    0.00    0.00    0.00    0.00    6.57    8.96    4.57   15.82    6.56
 106 187 293  197.63   -4.00    0.93   -4.93    0.01    0.09    0.01    0.01    0.00    0.00    0.00    6.27    9.00    2.05   16.06    6.61
 106 188 294  201.49   -3.79    0.75   -4.54    0.00    0.08    0.01    0.00    0.00    0.00    0.00    6.21    9.28    4.22   16.48    6.26
 106 189 295  207.41   -3.25    1.95   -5.20    0.04    0.12    0.03    0.02    0.00    0.01    0.00    5.87    9.42    2.15   16.66    6.36
 106 190 296  211.57   -2.92    1.41   -4.33    0.02   -0.11    0.01   -0.01    0.00    0.00    0.00    5.76    9.66    3.91   17.04    6.06
 106 191 297  217.27   -2.78    2.51   -5.29    0.05    0.15    0.03    0.03    0.00    0.00    0.00    5.36    9.85    2.37   17.37    6.28
 106 192 298  221.68   -2.39    2.12   -4.51    0.05    0.14    0.03    0.02   -0.01    0.00    0.00    5.22   10.13    3.66   17.70    6.03
 107 143 250  119.75   -1.98    0.37   -2.35    0.23    0.00    0.00    0.00   -0.03    0.00    0.00   11.44   -1.46    9.07   -1.55   19.17
 107 144 251  118.08   -2.08    0.45   -2.53    0.24    0.00   -0.01    0.00   -0.03    0.00    0.01   11.36   -1.31    9.75   -1.06   18.82
 107 145 252  117.26   -2.84    0.57   -3.41    0.24    0.00    0.00    0.00   -0.03    0.00    0.00   11.21   -1.02    8.89   -0.72   18.63
 107 146 253  115.89   -2.93    0.60   -3.53    0.24    0.00   -0.01    0.00   -0.03    0.00    0.01   11.02   -0.87    9.45   -0.22   18.33
 107 147 254  115.19   -3.86    0.71   -4.57    0.24    0.00   -0.01    0.00   -0.04    0.00    0.01   10.81   -0.50    8.77    0.22   18.21
 107 148 255  114.19   -3.85    0.76   -4.61    0.24    0.00   -0.01    0.00   -0.04    0.00    0.01   10.67   -0.43    9.08    0.63   17.84
 107 149 256  113.46   -5.09    0.90   -6.00    0.24    0.00   -0.02    0.00   -0.04    0.00    0.01   10.21   -0.02    8.80    1.13   17.87
 107 150 257  113.00   -4.82    0.86   -5.68    0.24    0.00   -0.01    0.00   -0.04    0.00    0.01   10.34   -0.01    8.53    1.47   17.33
 107 151 258  112.53   -6.08    1.08   -7.16    0.24    0.00   -0.02    0.00   -0.04    0.00    0.01   10.09    0.32    8.55    1.88   17.08
 107 152 259  112.44   -5.71    1.14   -6.85    0.24    0.00   -0.02    0.00   -0.04    0.00    0.01   10.12    0.40    8.16    2.28   16.70
 107 153 260  113.14   -6.07    1.40   -7.47    0.25    0.00   -0.03    0.00   -0.05    0.00    0.02   10.88    0.79    7.38    2.76   15.53
 107 154 261  112.99   -6.02    1.34   -7.36    0.24    0.00   -0.03    0.00   -0.04    0.00    0.02   10.42    0.94    8.22    3.28   15.59
