# Z   N   A      M      Etot    Emac    Emic     b2      b22     b3      b4      b42     b44     b5      b6      b7      b8      Bf
 101 164 265  113.93    0.28    2.11   -1.83    0.58    0.13    0.00    0.05    0.00    0.00    0.00   -0.01    0.00   -0.01    4.56
 101 165 266  117.66    0.31    2.18   -1.87    0.57    0.14    0.00    0.05    0.00    0.00    0.00   -0.01    0.00    0.00    4.15
 101 166 267  120.09    0.31    2.12   -1.82    0.58    0.13    0.00    0.05    0.00    0.00    0.00   -0.01    0.00   -0.01    3.92
 101 167 268  123.98    0.28    2.04   -1.76    0.59    0.12    0.00    0.05    0.00    0.00    0.00   -0.01    0.00   -0.01    3.64
 101 168 269  126.73    0.38    2.10   -1.72    0.58    0.13    0.00    0.05    0.00    0.00    0.00   -0.01    0.00    0.00    3.55
 101 169 270  130.98    0.49    2.00   -1.52    0.59    0.12    0.00    0.06    0.00    0.00    0.00   -0.01    0.00    0.00    3.69
 101 170 271  133.70    0.34    2.00   -1.66    0.59    0.12    0.00    0.06    0.00    0.00    0.00   -0.01    0.00    0.00    3.35
 101 171 272  138.27    0.56    2.08   -1.52    0.59    0.12    0.00    0.06    0.00    0.00    0.00   -0.02    0.00    0.00    3.92
 101 172 273  141.16    0.37    2.01   -1.64    0.59    0.12    0.00    0.06    0.00    0.00    0.00   -0.01    0.00    0.00    3.50
 101 173 274  145.98    0.62    2.12   -1.49    0.58    0.13    0.00    0.07    0.00    0.00    0.00   -0.01    0.00    0.00    4.31
 101 174 275  149.03    0.38    2.01   -1.63    0.59    0.12    0.00    0.07    0.00    0.00    0.00   -0.01    0.00    0.00    3.99
 101 175 276  153.93    0.51    2.11   -1.60    0.58    0.13    0.00    0.07    0.00    0.00    0.00   -0.01    0.00    0.00    4.87
 101 176 277  157.32    0.42    2.11   -1.69    0.58    0.13    0.00    0.07    0.00    0.00    0.00   -0.01    0.00    0.00    4.60
 101 177 278  162.29    0.41    2.04   -1.62    0.58    0.11    0.00    0.07    0.00    0.00    0.00   -0.02    0.00    0.01    5.56
 101 178 279  165.88    0.31    2.09   -1.78    0.58    0.12    0.00    0.08    0.00    0.00    0.00   -0.01    0.00    0.01    5.04
 101 179 280  171.04    0.30    2.00   -1.69    0.58    0.11    0.00    0.08    0.00    0.00    0.00   -0.01    0.00    0.01    5.43
 101 180 281  174.79    0.16    2.09   -1.93    0.57    0.12    0.00    0.08    0.00    0.00    0.00   -0.01    0.00    0.01    5.10
 101 181 282  179.86   -0.13    0.90   -1.03    0.27    0.03    0.00    0.02    0.00    0.00    0.00    0.02    0.00    0.00    5.71
 101 182 283  183.76   -0.31    0.89   -1.21    0.27    0.03    0.00    0.02    0.00    0.00    0.00    0.02    0.00    0.00    5.12
 101 183 284  189.23   -0.40    0.84   -1.24    0.26    0.02    0.00    0.02    0.00    0.00    0.00    0.02    0.00    0.00    5.95
 101 184 285  193.31   -0.59    0.92   -1.52    0.26    0.04    0.00    0.03    0.00    0.00    0.00    0.02    0.00    0.00    5.36
 101 185 286  198.91   -0.74    1.57   -2.31    0.24    0.16    0.00    0.05    0.00    0.00    0.00    0.01    0.00    0.00    4.29
 101 186 287  203.21   -0.89    1.29   -2.18    0.37    0.08    0.00    0.01    0.00    0.00    0.00    0.00    0.00   -0.01    4.01
 101 187 288  209.20   -0.83    1.81   -2.64    0.44    0.00    0.00    0.01    0.00    0.00    0.00   -0.04    0.00    0.00    3.38
 101 188 289  213.75   -0.92    1.59   -2.51    0.45    0.00    0.00    0.01    0.00    0.00    0.00   -0.03    0.00    0.00    3.00
 101 189 290  220.04   -0.73    1.80   -2.53    0.45    0.00    0.00   -0.01    0.00    0.00    0.00   -0.03    0.00    0.00    2.88
 101 190 291  224.84   -0.75    1.78   -2.54    0.45    0.00    0.00   -0.01    0.00    0.00    0.00   -0.03    0.00    0.00    2.42
 101 191 292  231.27   -0.62    1.76   -2.38    0.47    0.05    0.00   -0.01    0.00    0.00    0.00   -0.02    0.00    0.00    2.64
 101 192 293  236.16   -0.72    1.58   -2.30    0.47    0.04    0.00    0.00    0.00    0.00    0.00   -0.02    0.00    0.00    2.13
 102 138 240   87.47    2.53    1.75    0.78    0.45    0.18    0.00    0.07    0.00    0.00    0.00    0.00    0.00   -0.01    2.87
 102 139 241   87.77    2.57    1.95    0.63    0.42    0.19    0.00    0.07    0.00    0.00    0.00    0.00    0.00   -0.01    3.81
 102 140 242   86.45    2.50    2.10    0.41    0.42    0.19    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.00    3.63
 102 141 243   86.95    2.45    2.25    0.20    0.42    0.20    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.00    4.47
 102 142 244   86.03    2.48    2.17    0.31    0.42    0.19    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.00    4.42
 102 143 245   86.79    2.41    2.72   -0.31    0.44    0.20    0.00    0.10    0.00    0.00    0.00    0.01    0.00    0.01    5.18
 102 144 246   86.11    2.39    2.51   -0.12    0.43    0.20    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00    5.10
 102 145 247   87.09    2.26    2.74   -0.49    0.46    0.20    0.00    0.10    0.00    0.00    0.00    0.01    0.00    0.01    5.90
 102 146 248   86.70    2.25    2.61   -0.36    0.44    0.20    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.01    5.66
 102 147 249   88.07    2.23    3.05   -0.83    0.45    0.20    0.00    0.11    0.00    0.00    0.00    0.01    0.00    0.01    6.39
 102 148 250   87.85    2.12    2.67   -0.55    0.44    0.20    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.01    6.13
 102 149 251   89.46    2.07    2.41   -0.34    0.45    0.19    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.01    6.92
 102 150 252   89.51    1.96    2.59   -0.64    0.45    0.19    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.01    6.59
 102 151 253   91.20    1.72    2.24   -0.51    0.45    0.17    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.01    7.42
 102 152 254   91.54    1.64    2.26   -0.62    0.45    0.17    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.01    6.88
 102 153 255   93.30    1.21    2.17   -0.96    0.45    0.16    0.00    0.07    0.00    0.00    0.00    0.00    0.00    0.02    6.53
 102 154 256   93.95    1.19    2.20   -1.01    0.45    0.16    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.01    6.23
 102 155 257   95.87    0.67    2.32   -1.65    0.39    0.13    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.02    5.80
 102 156 258   96.79    0.66    2.28   -1.62    0.43    0.15    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.02    5.46
 102 157 259   99.36    0.54    2.18   -1.64    0.36    0.10    0.00    0.08    0.00    0.00    0.00   -0.01    0.00    0.03    5.59
 102 158 260  100.45    0.46    1.89   -1.43    0.36    0.10    0.00    0.07    0.00    0.00    0.00   -0.02    0.00    0.02    5.15
 102 159 261  103.16    0.23    2.32   -2.09    0.37    0.07    0.00    0.10    0.00    0.00    0.00   -0.01    0.00    0.02    5.30
 102 160 262  104.62    0.28    2.33   -2.05    0.37    0.07    0.00    0.10    0.00    0.00    0.00   -0.01    0.00    0.02    5.02
 102 161 263  107.53    0.02    2.55   -2.53    0.39    0.08    0.00    0.10    0.00    0.00    0.00   -0.01    0.00    0.03    5.46
 102 162 264  109.12   -0.04    1.88   -1.92    0.57    0.14    0.00    0.04    0.00    0.00    0.00   -0.01    0.00    0.00    4.96
 102 163 265  112.54   -0.04    1.80   -1.84    0.57    0.13    0.00    0.05    0.00    0.00    0.00   -0.01    0.00   -0.01    4.71
 102 164 266  114.42   -0.03    1.78   -1.81    0.57    0.13    0.00    0.05    0.00    0.00    0.00   -0.01    0.00    0.00    4.29
 102 165 267  118.05   -0.05    1.80   -1.84    0.56    0.13    0.00    0.05    0.00    0.00    0.00   -0.01    0.00    0.00    3.86
 102 166 268  120.17   -0.03    1.90   -1.93    0.57    0.14    0.00    0.05    0.00    0.00    0.00   -0.01    0.00    0.00    3.69
 102 167 269  124.11    0.04    1.80   -1.76    0.59    0.13    0.00    0.05    0.00    0.00    0.00   -0.01    0.00    0.00    3.52
 102 168 270  126.38   -0.01    1.80   -1.82    0.58    0.13    0.00    0.06    0.00    0.00    0.00   -0.01    0.00    0.00    3.27
 102 169 271  130.64    0.16    1.80   -1.64    0.59    0.13    0.00    0.06    0.00    0.00    0.00   -0.01    0.00    0.00    3.51
 102 170 272  133.05    0.02    1.80   -1.78    0.59    0.13    0.00    0.06    0.00    0.00    0.00   -0.01    0.00    0.00    3.19
 102 171 273  137.60    0.27    1.96   -1.69    0.59    0.14    0.00    0.07    0.00    0.00    0.00   -0.01    0.00    0.01    3.93
 102 172 274  140.13    0.04    1.82   -1.78    0.59    0.13    0.00    0.07    0.00    0.00    0.00   -0.01    0.00    0.00    3.46
 102 173 275  144.76    0.16    1.87   -1.71    0.59    0.13    0.00    0.07    0.00    0.00    0.00   -0.01    0.00    0.01    4.08
 102 174 276  147.57    0.00    1.87   -1.86    0.59    0.13    0.00    0.07    0.00    0.00    0.00   -0.01    0.00    0.01    3.91
 102 175 277  152.35    0.06    2.00   -1.94    0.59    0.14    0.00    0.08    0.00    0.00    0.00   -0.01    0.00    0.01    4.72
 102 176 278  155.39   -0.08    1.90   -1.98    0.59    0.13    0.00    0.08    0.00    0.00    0.00   -0.01    0.00    0.01    4.39
 102 177 279  160.38   -0.01    1.03   -1.05    0.26    0.00    0.00    0.01    0.00    0.00    0.00    0.03    0.00    0.01    5.41
 102 178 280  163.59   -0.19    1.91   -2.10    0.58    0.13    0.00    0.08    0.00    0.00    0.00   -0.01    0.00    0.01    4.86
 102 179 281  168.80   -0.09    1.83   -1.93    0.57    0.11    0.00    0.09    0.00    0.00    0.00   -0.01    0.00    0.01    5.37
 102 180 282  172.21   -0.26    0.85   -1.11    0.26    0.00    0.00    0.02    0.00    0.00    0.00    0.02    0.00    0.01    5.04
 102 181 283  177.55   -0.24    1.06   -1.30    0.27    0.00    0.00    0.03    0.00    0.00    0.00    0.03    0.00    0.00    6.22
 102 182 284  181.07   -0.49    1.20   -1.70    0.27    0.14    0.00    0.02    0.00    0.00    0.00    0.01    0.00    0.00    5.31
 102 183 285  186.48   -0.60    1.54   -2.14    0.26    0.17    0.00    0.04    0.00    0.00    0.00    0.01    0.00    0.00    6.11
 102 184 286  190.19   -0.85    1.32   -2.17    0.25    0.16    0.00    0.03    0.00    0.00    0.00    0.01    0.00    0.00    5.48
 102 185 287  195.65   -1.09    1.34   -2.43    0.25    0.15    0.00    0.04    0.00    0.00    0.00    0.01    0.00    0.00    4.29
 102 186 288  199.66   -1.24    1.41   -2.65    0.25    0.16    0.00    0.04    0.00    0.00    0.00    0.01    0.00    0.00    3.97
 102 187 289  205.43   -1.36    1.11   -2.46    0.34    0.08    0.00    0.02    0.00    0.00    0.00    0.01    0.00   -0.01    3.20
 102 188 290  209.61   -1.50    1.15   -2.65    0.36    0.08    0.00    0.01    0.00    0.00    0.00    0.00    0.00   -0.01    2.73
 102 189 291  215.68   -1.50    1.72   -3.22    0.47    0.00    0.00    0.01    0.00    0.00    0.00   -0.04    0.00    0.01    2.48
 102 190 292  220.21   -1.48    1.47   -2.95    0.47    0.00    0.00    0.01    0.00    0.00    0.00   -0.03    0.00    0.00    2.09
 102 191 293  226.71   -1.23    1.35   -2.58    0.48    0.03    0.00    0.01    0.00    0.00    0.00   -0.02    0.00    0.00    2.24
 102 192 294  231.28   -1.36    1.55   -2.90    0.47    0.00    0.00    0.00    0.00    0.00    0.00   -0.03    0.00    0.00    1.73
 103 139 242   95.28    1.91    1.98   -0.08    0.41    0.18    0.00    0.09    0.00    0.00    0.00   -0.01    0.00   -0.01    3.13
 103 140 243   94.03    1.98    2.06   -0.08    0.41    0.17    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00    3.14
 103 141 244   94.31    2.06    2.33   -0.27    0.41    0.17    0.00    0.11    0.00    0.00    0.00    0.00    0.00    0.00    4.01
 103 142 245   93.21    1.99    2.24   -0.25    0.41    0.18    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00    3.92
 103 143 246   93.53    1.81    2.41   -0.61    0.40    0.19    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00    4.55
 103 144 247   92.93    1.95    2.55   -0.59    0.41    0.18    0.00    0.11    0.00    0.00    0.00    0.00    0.00    0.00    4.66
 103 145 248   93.45    1.70    2.24   -0.54    0.38    0.18    0.00    0.09    0.00    0.00    0.00   -0.01    0.00    0.00    5.29
 103 146 249   93.04    1.75    2.31   -0.56    0.40    0.17    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00    5.18
 103 147 250   94.22    1.88    2.53   -0.65    0.41    0.16    0.00    0.11    0.00    0.00    0.00    0.01    0.00    0.01    6.10
 103 148 251   93.80    1.64    2.32   -0.68    0.40    0.16    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.01    5.79
 103 149 252   94.96    1.48    2.26   -0.78    0.40    0.15    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.01    6.54
 103 150 253   94.97    1.40    2.06   -0.66    0.40    0.15    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.01    6.28
 103 151 254   96.43    1.26    2.34   -1.08    0.42    0.16    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.01    7.26
 103 152 255   96.76    1.24    2.27   -1.03    0.42    0.15    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.01    6.81
 103 153 256   98.29    0.93    2.09   -1.17    0.49    0.17    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.01    6.62
 103 154 257   98.95    0.98    1.49   -0.51    0.36    0.14    0.00    0.05    0.00    0.00    0.00   -0.01    0.00    0.01    6.45
 103 155 258  100.94    0.85    1.55   -0.70    0.35    0.12    0.00    0.05    0.00    0.00    0.00   -0.02    0.00    0.02    6.49
 103 156 259  101.88    0.93    1.41   -0.48    0.35    0.11    0.00    0.04    0.00    0.00    0.00   -0.02    0.00    0.02    6.30
 103 157 260  103.94    0.63    2.43   -1.80    0.37    0.07    0.00    0.11    0.00    0.00    0.00   -0.01    0.00    0.02    6.33
 103 158 261  105.12    0.70    2.45   -1.74    0.37    0.07    0.00    0.11    0.00    0.00    0.00   -0.01    0.00    0.02    6.10
 103 159 262  107.32    0.29    2.43   -2.13    0.38    0.07    0.00    0.11    0.00    0.00    0.00   -0.01    0.00    0.02    6.15
 103 160 263  108.73    0.36    2.48   -2.12    0.38    0.08    0.00    0.11    0.00    0.00    0.00   -0.01    0.00    0.02    5.89
 103 161 264  111.35    0.13    2.46   -2.33    0.39    0.08    0.00    0.11    0.00    0.00    0.00   -0.01    0.00    0.02    6.36
 103 162 265  112.88    0.08    2.47   -2.39    0.38    0.07    0.00    0.11    0.00    0.00    0.00   -0.01    0.00    0.02    5.83
 103 163 266  115.68   -0.21    2.19   -2.40    0.40    0.08    0.00    0.10    0.00    0.00    0.00   -0.01    0.00    0.02    5.19
 103 164 267  117.59   -0.12    2.20   -2.32    0.40    0.08    0.00    0.10    0.00    0.00    0.00   -0.01    0.00    0.02    4.83
 103 165 268  120.83   -0.20    2.27   -2.47    0.41    0.08    0.00    0.10    0.00    0.00    0.00   -0.02    0.00    0.02    4.17
 103 166 269  122.94   -0.14    1.98   -2.13    0.40    0.08    0.00    0.09    0.00    0.00    0.00   -0.01    0.00    0.02    3.97
 103 167 270  126.63    0.01    1.27   -1.26    0.60    0.09    0.00    0.05    0.00    0.00    0.00   -0.02    0.00   -0.01    3.81
 103 168 271  128.74   -0.15    2.07   -2.22    0.41    0.08    0.00    0.09    0.00    0.00    0.00   -0.02    0.00    0.02    3.41
 103 169 272  132.65   -0.01    1.38   -1.39    0.60    0.09    0.00    0.05    0.00    0.00    0.00   -0.03    0.00    0.00    3.52
 103 170 273  135.04   -0.11    1.42   -1.53    0.60    0.12    0.00    0.06    0.00    0.00    0.00   -0.01    0.00   -0.01    3.19
 103 171 274  139.18    0.04    1.51   -1.47    0.60    0.13    0.00    0.08    0.00    0.00    0.00   -0.01    0.00    0.00    3.68
 103 172 275  141.77   -0.08    1.40   -1.48    0.60    0.12    0.00    0.07    0.00    0.00    0.00   -0.01    0.00    0.00    3.30
 103 173 276  146.09    0.05    1.55   -1.50    0.59    0.13    0.00    0.08    0.00    0.00    0.00   -0.01    0.00    0.00    4.07
 103 174 277  148.91   -0.05    1.56   -1.60    0.59    0.13    0.00    0.08    0.00    0.00    0.00   -0.01    0.00    0.00    3.67
 103 175 278  153.39    0.02    1.72   -1.70    0.59    0.14    0.00    0.09    0.00    0.00    0.00   -0.01    0.00    0.00    4.55
 103 176 279  156.38   -0.12    1.62   -1.74    0.59    0.13    0.00    0.09    0.00    0.00    0.00   -0.01    0.00    0.00    4.00
 103 177 280  161.10    0.00    0.80   -0.81    0.26    0.00    0.00    0.00    0.00    0.00    0.00    0.02    0.00    0.01    4.97
 103 178 281  164.27   -0.17    0.71   -0.89    0.27    0.00    0.00    0.00    0.00    0.00    0.00    0.01    0.00    0.01    4.46
 103 179 282  169.27    0.02    0.78   -0.76    0.26    0.00    0.00    0.01    0.00    0.00    0.00    0.02    0.00    0.01    5.01
 103 180 283  172.66   -0.13    0.78   -0.91    0.26    0.00    0.00    0.01    0.00    0.00    0.00    0.02    0.00    0.01    4.68
 103 181 284  177.72   -0.07    0.92   -0.99    0.24    0.00    0.00    0.01    0.00    0.00    0.00    0.03    0.00    0.01    5.62
 103 182 285  181.24   -0.28    0.72   -0.99    0.24    0.00    0.00    0.01    0.00    0.00    0.00    0.02    0.00    0.01    5.00
 103 183 286  186.50   -0.23    0.82   -1.05    0.21    0.00    0.00    0.01    0.00    0.00    0.00    0.03    0.00    0.01    5.91
 103 184 287  190.23   -0.42    0.59   -1.01    0.22    0.00    0.00    0.01    0.00    0.00    0.00    0.02    0.00    0.00    5.31
 103 185 288  195.65   -0.39    1.08   -1.47    0.24    0.10    0.00    0.04    0.00    0.00    0.00    0.02    0.00    0.00    4.38
 103 186 289  199.63   -0.52    1.19   -1.71    0.23    0.10    0.00    0.05    0.00    0.00    0.00    0.02    0.00    0.00    4.17
 103 187 290  204.54   -1.19    1.01   -2.20    0.27    0.07    0.00    0.04    0.00    0.00    0.00    0.02    0.00    0.00    2.74
 103 188 291  209.10   -0.92    1.24   -2.17    0.44    0.00    0.00    0.02    0.00    0.00    0.00   -0.03    0.00    0.00    2.76
 103 189 292  214.97   -0.82    1.35   -2.16    0.46    0.03    0.00    0.01    0.00    0.00    0.00   -0.03    0.00    0.00    2.44
 103 190 293  219.63   -0.63    1.37   -2.01    0.44    0.00    0.00    0.00    0.00    0.00    0.00   -0.03    0.00    0.00    2.20
 103 191 294  225.60   -0.61    1.14   -1.74    0.46    0.00    0.00    0.01    0.00    0.00    0.00   -0.02    0.00    0.00    2.21
 103 192 295  230.18   -0.68    1.17   -1.85    0.46    0.04    0.00    0.01    0.00    0.00    0.00   -0.02    0.00    0.00    1.70
 104 140 244  100.62    2.07    1.72    0.34    0.41    0.18    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00    2.69
 104 141 245  100.80    2.12    2.10    0.03    0.41    0.17    0.00    0.11    0.00    0.00    0.00    0.00    0.00    0.00    3.58
 104 142 246   99.33    2.04    2.01    0.03    0.41    0.18    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00    3.46
 104 143 247   99.65    1.93    2.26   -0.33    0.41    0.20    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00    4.16
 104 144 248   98.56    1.93    2.23   -0.30    0.40    0.19    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00    4.13
 104 145 249   99.21    1.87    1.97   -0.10    0.37    0.19    0.00    0.08    0.00    0.00    0.00   -0.01    0.00    0.00    4.95
 104 146 250   98.34    1.81    2.28   -0.47    0.39    0.18    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.01    4.74
 104 147 251   99.25    1.74    1.86   -0.12    0.39    0.16    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00    5.47
 104 148 252   98.67    1.68    1.76   -0.08    0.38    0.16    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.01    5.36
 104 149 253   99.76    1.51    1.77   -0.25    0.39    0.16    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.01    6.16
 104 150 254   99.44    1.46    1.79   -0.34    0.39    0.16    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.01    5.93
 104 151 255  100.79    1.28    1.95   -0.67    0.47    0.18    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.01    6.93
 104 152 256  100.71    1.18    2.06   -0.87    0.45    0.18    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.01    6.44
 104 153 257  102.23    0.91    1.56   -0.65    0.47    0.15    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.01    6.36
 104 154 258  102.48    0.90    1.40   -0.50    0.36    0.12    0.00    0.05    0.00    0.00    0.00   -0.02    0.00    0.02    6.11
 104 155 259  104.30    0.67    1.42   -0.76    0.35    0.10    0.00    0.06    0.00    0.00    0.00   -0.02    0.00    0.02    6.14
 104 156 260  104.94    0.78    1.44   -0.65    0.35    0.10    0.00    0.06    0.00    0.00    0.00   -0.02    0.00    0.02    5.96
 104 157 261  106.87    0.41    2.20   -1.79    0.38    0.07    0.00    0.11    0.00    0.00    0.00    0.00    0.00    0.02    6.01
 104 158 262  107.72    0.49    2.30   -1.81    0.37    0.07    0.00    0.11    0.00    0.00    0.00   -0.01    0.00    0.02    5.73
 104 159 263  109.73   -0.06    2.48   -2.54    0.37    0.06    0.00    0.11    0.00    0.00    0.00   -0.01    0.00    0.03    5.68
 104 160 264  110.83    0.03    2.28   -2.26    0.38    0.07    0.00    0.11    0.00    0.00    0.00   -0.01    0.00    0.02    5.45
 104 161 265  113.29   -0.30    2.26   -2.56    0.39    0.07    0.00    0.11    0.00    0.00    0.00   -0.01    0.00    0.02    5.91
 104 162 266  114.54   -0.32    2.27   -2.59    0.39    0.07    0.00    0.11    0.00    0.00    0.00   -0.01    0.00    0.02    5.46
 104 163 267  117.48   -0.40    1.21   -1.61    0.56    0.13    0.00    0.06    0.00    0.00    0.00   -0.01    0.00   -0.01    5.13
 104 164 268  118.93   -0.44    2.03   -2.48    0.40    0.08    0.00    0.10    0.00    0.00    0.00   -0.01    0.00    0.02    4.59
 104 165 269  122.22   -0.42    1.21   -1.63    0.57    0.13    0.00    0.06    0.00    0.00    0.00   -0.01    0.00   -0.01    4.13
 104 166 270  123.91   -0.45    1.23   -1.68    0.57    0.13    0.00    0.06    0.00    0.00    0.00   -0.01    0.00   -0.01    3.85
 104 167 271  127.52   -0.33    1.03   -1.37    0.60    0.08    0.00    0.04    0.00    0.00    0.00   -0.03    0.00    0.00    3.67
 104 168 272  129.38   -0.42    1.27   -1.69    0.57    0.13    0.00    0.07    0.00    0.00    0.00   -0.01    0.00   -0.01    3.33
 104 169 273  133.20   -0.31    1.00   -1.31    0.60    0.08    0.00    0.05    0.00    0.00    0.00   -0.03    0.00    0.00    3.44
 104 170 274  135.27   -0.41    1.23   -1.64    0.58    0.13    0.00    0.07    0.00    0.00    0.00   -0.01    0.00    0.00    3.12
 104 171 275  139.39   -0.23    1.23   -1.45    0.59    0.13    0.00    0.08    0.00    0.00    0.00   -0.01    0.00    0.00    3.65
 104 172 276  141.57   -0.43    1.21   -1.64    0.59    0.13    0.00    0.07    0.00    0.00    0.00   -0.01    0.00    0.00    3.20
 104 173 277  145.83   -0.32    1.50   -1.82    0.42    0.11    0.00    0.06    0.00    0.00    0.00   -0.02    0.00    0.01    3.83
 104 174 278  148.27   -0.49    1.25   -1.74    0.59    0.13    0.00    0.08    0.00    0.00    0.00   -0.01    0.00    0.00    3.48
 104 175 279  152.93   -0.18    0.93   -1.11    0.27    0.00    0.00    0.00    0.00    0.00    0.00    0.02    0.00    0.02    4.55
 104 176 280  155.56   -0.37    0.78   -1.15    0.27    0.00    0.00    0.00    0.00    0.00    0.00    0.02    0.00    0.01    4.12
 104 177 281  160.34   -0.15    0.96   -1.10    0.26    0.00    0.00    0.00    0.00    0.00    0.00    0.03    0.00    0.01    5.24
 104 178 282  163.22   -0.29    0.75   -1.04    0.26    0.00    0.00    0.00    0.00    0.00    0.00    0.02    0.00    0.01    4.76
 104 179 283  168.07   -0.20    0.93   -1.13    0.26    0.00    0.00    0.01    0.00    0.00    0.00    0.03    0.00    0.01    5.19
 104 180 284  171.19   -0.31    0.70   -1.01    0.25    0.00    0.00    0.01    0.00    0.00    0.00    0.02    0.00    0.01    4.89
 104 181 285  176.11   -0.35    0.90   -1.25    0.25    0.00    0.00    0.01    0.00    0.00    0.00    0.03    0.00    0.01    5.69
 104 182 286  179.43   -0.45    0.84   -1.28    0.25    0.00    0.00    0.01    0.00    0.00    0.00    0.03    0.00    0.00    5.17
 104 183 287  184.49   -0.55    1.06   -1.61    0.23    0.00    0.00    0.01    0.00    0.00    0.00    0.04    0.00    0.00    5.89
 104 184 288  187.97   -0.68    0.81   -1.49    0.23    0.00    0.00    0.02    0.00    0.00    0.00    0.03    0.00    0.00    5.36
 104 185 289  193.21   -0.80    0.83   -1.63    0.21    0.00    0.00    0.03    0.00    0.00    0.00    0.03    0.00    0.00    4.27
 104 186 290  196.86   -0.94    1.37   -2.31    0.25    0.17    0.00    0.04    0.00    0.00    0.00    0.01    0.00    0.00    4.01
 104 187 291  202.16   -1.19    1.21   -2.40    0.28    0.13    0.00    0.03    0.00    0.00    0.00    0.02    0.00   -0.01    3.05
 104 188 292  205.96   -1.37    1.31   -2.68    0.23    0.17    0.00    0.04    0.00    0.00    0.00    0.01    0.00    0.00    2.57
 104 189 293  211.72   -1.35    1.19   -2.54    0.45    0.03    0.00    0.01    0.00    0.00    0.00   -0.03    0.00    0.00    2.23
 104 190 294  215.84   -1.39    1.15   -2.54    0.45    0.00    0.00    0.01    0.00    0.00    0.00   -0.03    0.00    0.00    1.81
 104 191 295  221.95   -1.20    1.02   -2.22    0.47    0.03    0.00    0.01    0.00    0.00    0.00   -0.02    0.00    0.00    1.89
 104 192 296  226.24   -1.26    0.98   -2.23    0.46    0.00    0.00    0.01    0.00    0.00    0.00   -0.02    0.00    0.00    1.44
 105 141 246  108.78    1.50    1.89   -0.38    0.38    0.18    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00    2.89
 105 142 247  107.39    1.57    1.90   -0.33    0.39    0.18    0.00    0.10    0.00    0.00    0.00    0.01    0.00    0.00    3.09
 105 143 248  107.39    1.50    1.19    0.31    0.51    0.18    0.00    0.10    0.00    0.00    0.00    0.01    0.00   -0.01    3.77
 105 144 249  106.19    1.46    1.88   -0.42    0.38    0.19    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00    3.75
 105 145 250  106.64    1.55    1.43    0.11    0.49    0.18    0.00    0.10    0.00    0.00    0.00    0.01    0.00    0.00    4.68
 105 146 251  105.65    1.43    1.43    0.01    0.50    0.18    0.00    0.10    0.00    0.00    0.00    0.01    0.00   -0.01    4.56
 105 147 252  106.40    1.54    1.74   -0.21    0.48    0.20    0.00    0.09    0.00    0.00    0.00    0.01    0.00    0.01    5.57
 105 148 253  105.86    1.60    1.50    0.10    0.48    0.17    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00    5.62
 105 149 254  106.78    1.60    1.44    0.16    0.48    0.16    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00    6.77
 105 150 255  106.33    1.47    1.38    0.09    0.48    0.15    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00    6.43
 105 151 256  107.32    1.28    1.17    0.11    0.48    0.14    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00    7.50
